,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
CSM7KOSJ,0.0002892406915926322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045669725797,0.0,0.2509312344647173,0.0,0.0,0.0,0.00010709399996632945,0.027677607958843747,0.0,0.0,0.0,0.0,0.0,0.00038688522097369725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005531741803534644,0.0,0.004653158268313915,0.0,0.014294007786580989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478347407070702,0.0,0.0,0.0,0.03455443302361878,0.0,0.03834312765528765,0.0,0.0,0.004450700645659516,0.0019785236342663866,0.0,0.0,0.0024975928288293566,0.0,0.0,0.001089078638602825,0.0,0.0,0.0,0.0,0.0,0.0005549120140243176,0.0,0.0,0.0,0.0,0.00037070164491387667,0.0,0.0,0.004546824570578584,0.0,0.0,0.0,8.97156632577973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572624340641466,0.0012148543505308264,0.0,0.0032891760659029966,0.0
CSM7KOSL,0.0026191227589416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852371512347738,0.0,0.2750679136569072,0.0,0.0,0.0,0.0,0.02142036100722989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01961006121752155,0.0,0.027999334195677676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011305629809564727,0.0,0.0014006362078888576,0.0,0.0,0.0,0.00013136014542422286,0.0013436134382583077,0.0,0.0005653796065798274,0.0,0.0,4.155505479149405e-05,0.0,0.0,0.0,0.0,0.0,8.56495851535794e-05,0.0,0.0,0.0034787352395868223,0.0,0.0,0.0,0.0,0.004750204485498787,0.0,0.0,0.0,0.0,0.0001586017924542023,0.0,0.00022555160295160937,0.0,0.0,0.0,0.0,0.0,0.0,0.04374315928768172,0.0008159796731140874,0.0,0.0,0.0
CSM7KOSP,0.0009147417843709264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455849977335079,0.0,0.2854276308198227,0.00017365474742110168,1.5036851249933037e-05,5.137590843727122e-05,4.364863765605562e-05,0.02311602611942831,0.0,0.0,0.0,0.0,0.0,0.00013125918070254047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004095975626934884,0.0,0.00958390422026982,0.0,0.0,0.0,6.254912429659645e-05,0.0,0.0,0.0,0.0,0.016759092830940993,0.0,0.0,0.0,0.002032689905772198,0.0,0.0026684145613943672,0.0,0.0,0.0003623463460921364,0.0005173094520289464,0.0,0.0,0.00015652944460867795,0.0,0.0,7.769039812465404e-05,0.0,0.0010116459368704948,0.0,0.031230704665485925,0.0,0.0,0.0,0.0,0.0,0.0,0.0003998340516388444,0.0,0.0,0.004182228676465751,0.0,0.0,0.0,0.0008217012672619658,0.0028432179571748384,0.0,0.0015736482523367424,0.0,0.0,0.0,0.0,0.0,0.0,0.049478341347592165,0.000949201235152023,6.140047593722658e-05,0.015673202441023954,0.0
CSM7KOST,0.0037159855051956112,0.0001042407529571929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35252295705246145,0.0,0.31075352482909097,5.6879698161497234e-06,0.0,0.00018480097851653797,9.890102619101153e-05,0.05178501842147693,0.0,0.0,0.0,0.0,0.0,0.0007214435185177659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011132401659354915,0.0,0.01602103759481062,0.0,0.0,0.0,5.0611323262066936e-05,0.0,0.0,0.0,0.0,0.13025334797966212,0.0,0.0,0.0,0.02131502844042948,0.0,0.016306829057817978,0.0,0.0,0.00043727718974359206,0.0028584950351568765,0.0,0.0,0.0027252340280356545,0.0,0.0,0.0005549833406328945,0.0,0.0,0.0,0.007104158219354348,0.0,0.002165375284703203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004848123660642719,0.0,0.0,0.0,0.0006002549371287801,0.0,0.0,6.89521238937334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03612893954303314,0.0,0.0,0.02753639052811406,0.0
CSM7KOSV,0.0,0.0,0.0,0.0,0.0,0.03530655298250701,0.0,0.08158881080790212,0.0,0.003036153363796999,0.0,0.008218600406548262,0.1707612511846676,0.005174320470286945,0.23094510939574545,0.0,0.006367498981432979,0.005794905078339061,0.050396390044729095,0.010834038917496621,0.00042829233257887995,0.029398644619495214,0.0,0.0,0.053443305626113984,0.000790144444334626,0.13244226564447564,0.06425977357612019,0.022747813787279282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010104404492457114,0.0,0.0,0.0,0.012968472193394856,0.0,0.0,0.0,0.0002701536251651397,0.0004823230576119079,0.0,2.5807358501547895e-05,1.2738951430551303e-05,6.775804338491511e-05,0.0,0.0,0.0,6.369475715275651e-05,0.0,0.0,0.0007612621665222555,0.0,0.004038247603484762,0.005024088698243892,0.0004173104778973703,0.004583057414234461,0.0031466308218929865,0.0,0.0,0.0,0.02207341809128777,0.0,0.0,0.014943778394958014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017319483018209014,0.0004590415256871073,0.0,0.0,0.0,0.0,0.00039842168784517344,0.0
CSM7KOSX,0.0,0.0,0.0,4.9454452398566306e-05,0.0,0.08703912537719172,0.0,0.15957438706182156,0.0,0.007058683749947318,0.0,0.0012207227356943852,0.08113993020524611,0.005734482396195153,0.12497454923586773,0.0,0.005251920675870744,0.007595066537563802,0.06155617015378098,0.0132547071854679,0.00040589208672909557,0.042054157195089675,0.0,0.0,0.025838377365905562,0.002447132225668688,0.057096942404857284,0.07437380965316381,0.01791124499806802,0.0,0.0,0.0001694855873782488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3099844680523725e-05,0.006789781511854088,0.00020401230979203228,0.0,0.0,0.013160063346380707,0.0,0.00017588318594315575,0.0,0.0012302683589499605,0.0004004084308163182,1.0459565907704989e-05,0.0008858135282806857,0.00045686977688121116,0.00041949967732746906,0.0022478927275044434,0.0008572782076975294,0.0,0.00012947520905168798,0.0,0.00013658365190158457,0.0012781995735949778,0.00021254244121190818,0.014587235572272803,0.001978888940227642,0.00032637907599382366,0.03114462685498623,0.006816488947132985,0.0,0.0,0.0,0.04891989749625408,0.0001939589406186071,0.0,0.06160785868821809,0.0,0.0,0.00017425839900603651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022680705502797924,0.0017052138905066232,0.00044366838301711746,0.0,0.0,0.0,0.006066446677285324,0.0
CSM7KOTA,0.0,0.0,0.0,0.0,0.0,0.008243108862276975,0.3561197032376927,0.0,0.0013983938143960417,0.0,0.2470764102949002,0.006465282721233589,0.0,0.0,0.04157900464070927,0.08967289609189899,0.0003464495029072931,0.0,0.0,0.019207560390381587,0.011414264525882298,0.001710302249922023,0.12311475243793711,0.0003678753529746482,0.0007828875760974775,0.003917554367769912,0.01048659014478421,0.0006886138358011152,0.002784321679661986,0.0,0.0,0.0,0.002037793121860626,0.0,0.0011869920937314716,0.0,0.0,0.0,0.0,5.8823697457647594e-05,0.0,0.0,0.0,0.00357889608306893,0.0,0.0,0.0,0.0028150969915769143,0.0,0.006246349489636252,0.0,0.0,0.0,0.000773018699702817,0.0,0.0,0.00019023557787075878,9.128710665060983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.337365461893282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.005777577860889877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009455941829726043,0.000109206908525125,0.0,0.0011155725935069547,0.0,0.0329391929180943,0.016194436602727603,0.0,0.0005405806898812073,0.0
CSM7KOTC,0.0,0.0,0.0,3.944785353938147e-05,0.0,0.004208399923025231,0.26978901572803066,0.0,0.0022449258912041917,0.0,0.037367236533789136,0.005040063583079408,0.0,0.0003214142501426125,0.12627257917956008,0.059736913689125516,0.0,0.0008712830260002516,0.0004939557312757332,0.03179599902718162,0.006192969980869505,0.0015758559926949433,0.029480066999606543,0.0,0.007904835312071968,0.03407282622603071,0.028284454012549903,0.0036875167438987027,0.006713510135182647,0.0,0.0,0.00022279461629415884,0.012424530253244926,0.0013263054409566823,0.04774871099850749,0.0009880829749581593,0.0007277271415982417,0.0,0.0006373401032710502,0.01550266341616353,0.0,3.464550615197851e-05,0.0,0.01505621662154175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239997310685463,0.0,0.0,0.0,0.0013100117623208508,0.002124352669299039,0.0,0.0026368317404976117,0.0007002851565273676,0.01657118570986069,0.0,0.0022560741976392342,0.0,0.028215334512652637,0.0,0.0,0.001063719946309756,0.0,0.0,0.0,0.12770607987469987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011386194143125729,0.006652280205993259,0.0,0.02324198925577679,0.00254181386718971,0.011356350984361153,0.004976089455382933,0.0,0.004099146519961814,0.0
CSM7KOTK,0.00044252199188581857,0.0,0.0,7.239874529293114e-05,0.0,0.0011192661957680477,0.37039780963118046,0.0,0.0019536924127035254,0.0,0.05710159599352705,0.015495478913098496,0.0028327542967581617,0.0007919379702275498,0.07130877604705917,0.06515396237412664,0.001428494734985313,0.0028635851183765495,0.0006032717483836826,0.03757433525834234,0.007610304550230463,0.0021193505587127747,0.05191680279778201,0.0,0.026414037994002555,0.03304343157781714,0.06936014541103927,0.00622843951560331,0.0133212157467271,0.0,0.0,0.00020339139037802264,0.011608341194425909,0.00011580731503424367,0.029510311452653207,0.00043930086126897205,7.608003742647001e-05,0.0003319298407074216,0.0006578775816978425,0.0034136315179961493,0.0001064506975281657,0.0005058708940171333,0.0,0.009911112133692258,0.0,0.0,0.0,0.0,0.0,0.0038532391536095834,0.0,0.00010936505380055064,0.0,0.001546142696086326,0.0,0.002112754910306851,0.0,0.00035340404481973167,0.002650837110492449,0.0,0.0018133431501123557,0.0,0.004360030370660101,0.0,0.0010017716218392655,0.0,0.001134911687335588,0.0,0.0,0.0006351762802076861,0.00019541525742202177,0.0,0.0,0.05987667671352644,0.0,0.0,0.00023314850179079522,0.0,0.0,0.0,0.0,0.0,0.004363865049965871,0.00370245956330672,0.0003509498500640391,0.004578607091088972,0.0004512650607029733,0.0065964153417849645,0.0003185851567233432,0.0,0.0037279218338970308,0.0
CSM7KOTO,0.0,8.338195994237997e-06,0.0042080095784254425,0.009526234512379982,0.0,0.03728177281164431,0.0,1.5286692656102995e-05,0.0,0.0,0.0,0.0801272841059624,0.32891867031714944,0.0,0.12804072004337094,0.04393503557089852,0.013489811419344706,0.0019903582660319957,0.0,0.0,2.1926367244107323e-05,0.0,0.02919140653167951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986722349345397e-05,0.0,0.0003959098986893745,0.0,0.0,0.0,0.0,0.0,0.0,0.00020351374667417925,0.01326838599238661,0.0,0.0,0.15775249176950568,0.0,0.006263683713078969,0.0,0.0014096183561370125,0.002779553075782929,0.0015592426509225053,0.0,0.0,0.0,0.0005890781058892215,0.0,0.0,0.0,0.00041521127830566613,0.0,0.0,0.0002686752042587799,0.0,0.0034297779522965625,0.0,0.0,0.0,0.014837047716561864,0.0,0.0,0.0,0.10414067092522011,0.0010260613404020646,0.0,0.002788200093851028,0.0,0.0002302268560631269,3.119102945992732e-05,0.01120746188247745,0.0,0.0,0.00015703602455814894,0.0001406684546435336,7.257318735725663e-06,0.0,0.0,0.0,0.0,0.0,0.0002543149778242589,0.0,0.0,0.0
CSM7KOTQ,0.0,0.00031390143638286127,0.02360163601557152,0.005630509929119455,0.0,0.016155946520372107,0.0,0.008864041246194677,0.0,6.332994338900513e-05,0.0,0.044903200181529906,0.29023157131507255,8.340434053872752e-05,0.0657645614957051,0.03792125315858093,0.01021834611104559,0.0012968299539639107,0.0,0.0,6.177656741908615e-05,0.0,0.0174507451365292,0.0,0.0,0.0,0.0,0.0,0.0,2.8199748376990968e-05,5.066395471120411e-05,0.0,0.0005575424827416942,0.0,0.0,0.0,0.0,0.0,0.0,0.0008652304152448795,0.029148144151856126,0.0,0.0,0.0616974647350795,0.0,0.009081155410605663,0.0,0.0004241911302471099,0.0018868738416146793,0.00029418551061081256,0.0,0.0,0.0,0.0023606535124399727,0.0,0.0,0.0,0.0007624686203117769,0.0,0.0,0.0004474917697958948,0.0,0.004358414500215024,0.0,0.0,0.0,0.0072291727830845484,7.587644160758161e-05,0.0,0.0,0.3262400212023871,0.004441699350294526,0.0,0.004353156920009143,0.0,0.000913743541690042,0.0,0.019370120383052955,0.0003938405536040772,0.0,0.00029299060601856717,0.00011112612707882033,6.810956175798665e-06,0.0,0.0,0.0,0.0,0.0007416772804067072,0.0011779369470354955,0.00012809377228870472,0.0,0.0
CSM7KOTS,0.0,0.0013841741930672548,0.04082285242522859,0.009019605519299558,0.0,0.009100330379347583,0.00018615913016615344,0.00779788731189682,0.0,0.014284275166226684,0.0,0.03409451360532542,0.20386493187973423,0.0001775499691915025,0.03931501937452544,0.020040561446991997,0.007366870226737347,0.0005716706501738993,0.0,0.0,0.00044935347996262503,0.0,0.008554375404812251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014738436359460869,0.0,0.0,0.0,0.0,0.0,0.0,0.0015480836734417778,0.11953875916945521,0.0,0.0,0.07286793848944555,0.0,0.01619528528802842,0.0,0.0005258296631660178,0.002959874265999147,0.0012142271192819376,0.0,0.0,0.0,0.006608705024541139,0.007525860186554927,0.0,0.0,0.0009110057613176085,0.0,9.29118541549991e-05,0.000472497588037336,0.0,0.0048487465452946394,0.0,0.0,0.0,0.009350107854897847,7.804148519878384e-05,0.0014299033727897513,0.0,0.3022922394227792,0.005059503278245511,0.0,0.00923438731452429,0.0,0.0011831446939448863,0.0,0.027451707358741834,0.0,0.0,0.0,0.0,3.745544060400084e-05,0.0,0.0,0.0,0.0,0.008294535273577331,0.0017752760773442548,0.0,0.0,0.0
CSM7KOTU,0.0,0.001091086329851008,0.05388968136871397,0.00829551988649726,1.7518817129467413e-05,0.015193974102868569,0.0003838540821723716,0.012793536180437092,0.0,0.0,0.0008659815289271665,0.05579335283281671,0.23273388580803014,0.0006609153749938802,0.055301986009904595,0.03997698075425946,0.01391954015264889,0.000601879361105538,0.0,0.0,0.001482379909708496,0.0,0.021295082156052813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008754608888807825,0.0,0.0,0.0,0.0,0.0,0.0,0.0002414236990718386,0.038580635035522386,0.0,0.0,0.06810536152598974,0.0,0.012384843775348283,0.0,0.00017074847106323375,0.0025716663610872987,0.0026392217997440806,0.0,0.0,0.0,0.005213048014998026,0.0,0.0,0.0,0.0007822271840205346,0.0,8.44742962955141e-05,0.00035877577545964087,0.0,0.0013925059779963654,9.779339698983521e-05,0.0,0.0,0.007645043806642173,0.0,0.0,0.0,0.29472170039078954,0.0020590609722031562,0.0,0.006393528308968576,0.0,0.0017083246539193668,0.0,0.03912347838273958,0.0,0.0,0.0,0.0001567094189800304,4.379704282366853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003530161643485831,0.0,0.0
CSM9X1YV,0.0,0.00024332015109742832,0.009373345509926601,0.008808673387988877,0.0,0.02581023417560819,0.0006201714976075535,0.018917423431654937,0.0,0.0,0.0,0.058986006747332814,0.30919957348654187,0.0001664981270094895,0.09200495955728737,0.054820226634044525,0.009366237960453896,0.003939094652446124,0.0,0.004437681686733396,0.0008535108345518243,0.0,0.020567433480520095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007856110534189808,0.0,0.0,0.0,0.0,0.0,0.0,0.0013587517449412017,0.00985454173167428,0.0,0.0,0.07170186642736907,0.0,0.005145865818236973,0.0,0.0007797132996012058,0.0005918925241736075,0.0020602820003426743,0.0,0.0,0.0,0.0028607130505345253,0.0,6.986569907210185e-05,0.0,0.000511441113120884,0.0,0.0,0.0006145761927035106,0.00013307752204209876,0.004565768801698916,0.0,0.0,0.0,0.003058665864572147,0.0,0.0,0.0,0.2521078042859128,0.0034385417002195926,0.0,0.0031761672675570457,0.0,0.00042176501019933345,0.0,0.017683734312541936,0.0,0.0,0.0,0.0,4.763570391279672e-05,0.0,0.0,0.0,0.0,0.0,0.0006303035362175769,0.00028702401913170846,0.0,0.0
CSM9X1Z4,0.0,0.0,0.0,0.001172684397946059,0.00014101342308760475,0.05589118883473811,0.0,0.0,0.0,0.0,0.0,0.2574134938370624,0.0,0.0,6.454839789221345e-05,0.0942981476154553,0.0,0.0,0.0,0.009727719410210807,0.0,0.27923526589029846,0.0,0.0,0.0,0.00020644453411338695,0.0,0.0,0.0,0.0,0.0,0.00016694312138618622,0.000698005410369474,0.0,0.0,0.0,0.033512535133361956,0.00015050258927346862,0.0,0.0013273798746039791,0.0,0.0,0.0,0.08636939757145756,0.01910544306296161,0.0,0.0005364689069263962,0.0,0.0003829871608271331,0.003962388917448337,0.0,0.002799635042254926,0.0,0.001338193110490196,0.0,0.0,0.0,0.0006756065646051673,0.0,0.00035584373196989464,0.007012714489636783,0.004895416699630485,0.0,0.00229450245157022,0.0,0.0023175633321847033,0.035115652523064464,0.0,0.0,0.0,0.0847959614108713,0.00012335916041623013,0.0,0.00924973024838334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003720966875417289,0.0004473148804359544,0.0,0.0,0.0,0.0,0.0,0.0,0.0004949813896486659,0.0
CSM9X1ZC,0.0,0.0,0.0,0.0020214353107710767,0.0,0.05065811273136327,0.0,0.0,0.0,0.0,0.0,0.2727226673731328,0.0,0.0,8.1412088196578e-05,0.13964409721542703,0.0,0.0,0.0,0.0,0.0,0.1257984507324348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005296258924436723,0.0,0.0,0.0,0.019188314770892632,4.730400179553914e-05,0.0,0.0008032733921923348,0.0,0.0,0.0,0.14940571971361288,0.040663101458361134,0.0,0.0003136825650980787,0.0,0.0013179140925778459,0.006492390374094138,0.0,0.004324234376902855,0.0,0.00879574858918331,0.0,0.0,0.0,0.0,0.0,0.0002985855432484385,0.00415279930656583,0.00857835147454849,0.00016595541055456286,0.0,0.000534658233060219,0.0029292695579961046,0.014224190327147992,0.0,0.0,0.0,0.0860438545000476,0.0,0.0,0.01579126119514064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030950013089677095,0.0005275011264055747,0.0,0.0,0.0,0.0,0.0,0.0,0.040325599147678075,0.000525488190158956
CSM9X21R,0.0024618366644310625,0.00015847259333169657,0.012463074955246164,0.002777063991004139,0.0,0.02589301883132546,0.0,0.010228568442766985,0.0,0.0,0.0,0.09018164223129983,0.42003253913321065,0.0,0.08222723423809683,0.06032394546653142,0.015213941579872976,0.006762928865560984,0.0,0.008231412932766533,1.3742880722531952e-05,0.0,0.013562934878071298,0.0,0.0,0.0,0.0,7.3009053838451e-06,0.0,0.0003241029370397119,0.00032539133210744925,0.0,0.00036189585902667476,0.0,0.0,0.0,0.0,0.0,0.0,0.0010295708141296854,0.011617315170780343,0.0,0.0,0.04663002375657349,0.0,0.00220487342592122,0.0,0.0010196931186103656,0.0012845298825341583,0.00333694322543979,0.0,0.0,0.0,0.0011115986334422978,1.7751220933270437e-05,0.00011538293606625785,0.0,0.00013012790184147442,0.0,0.0,0.00021344411622182437,0.0015575264818869547,0.0035292004005477106,0.0,0.0,0.0,0.010717013328446975,5.239473275465307e-05,0.0,0.0,0.15154389096742005,0.0031240717292480708,0.0,0.003026010549092504,0.0,0.0003195219767988679,0.0,0.004849805344978515,0.0,0.0,0.00013957613233821513,0.00018953722996491984,3.163725666332876e-05,0.0,0.0,0.0,0.0,0.00038952477547926504,0.0,0.0002679861740893731,0.0,0.0
CSM9X21T,0.003623081667119834,0.000986181386864663,0.032006584523520336,0.00518711125642503,3.8877375926839056e-05,0.021043526723728674,0.0,6.471513508318552e-05,0.0,0.0,0.0,0.031471839498737816,0.3081019968482764,0.0,0.08349640903442604,0.0488962688826932,0.00716828784519367,0.0034548947582189434,0.0,0.006053521348508872,4.612160746600162e-05,0.0,0.02012193973475488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013984988986353317,6.543955823710178e-05,0.0,0.0,0.0,0.0,0.0,0.0011209240934930865,0.027075919063581658,0.0,0.0,0.059209519113421975,0.0,0.01716025640716059,3.996401065771344e-05,0.0026119076814450602,0.001499072979837372,0.0020084631942328193,0.0,9.586533070158453e-05,0.0,0.00214767317697706,0.0,0.0,0.0,0.0008441944486970767,0.0,0.00023205688363784062,0.0003313028557243677,0.0,0.01419157032241177,0.0,0.0,0.0,0.011056146175069897,0.0,0.0,0.0,0.217739867372609,0.009965285642464333,0.0,0.0058829196957615945,0.0,0.0023280545423022075,0.0,0.049112388456944885,0.0,0.0,6.942388558364118e-05,0.00010214366470219207,7.727180308440061e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0019420577384571622,0.0,0.0
CSM9X222,0.011420863775554891,0.017595619976300155,0.06779789811904656,0.018702031076100075,3.8744852323449666e-05,0.004232329414191475,0.0,0.0,0.0,0.0,0.0,0.029307479420889966,0.18185523995478312,0.0,0.046095733073069786,0.020932452169889083,0.003933693915120943,0.0005675302312167275,0.0,0.0,1.841744740727361e-05,0.0,0.03955303720078811,0.0,0.0,0.0,0.0,0.0,0.0,0.00019645277234425185,0.0009759882870491512,0.0,0.0003879942253798973,0.0,0.0,0.0,0.0,0.0,0.0,0.0013100944255707294,0.01923545492322926,0.0,0.0,0.0899910586703476,0.0,0.020205440486679,0.0,0.00109208641848315,0.0012748966371923843,0.002102181089619845,0.0,0.0,0.0,0.0032969959369746763,0.0,0.0007724413868146902,0.0,0.001701226438286681,0.0,0.0,0.00045388775943703186,0.004468072741004577,0.008291125546145528,0.0,0.0,0.0,0.014909401165565212,0.0,0.0006526597658992366,0.0,0.35024664372716746,0.005821959763743712,0.0,0.006400404037868455,0.0,0.00025102298688432176,3.6971320350897396e-05,0.02196833126739596,0.00017230545241027088,0.0,0.00037653448032648267,0.0005251018894118231,1.8281021870923434e-05,0.0,0.0,0.0,0.0,0.0,0.00010723047157123746,0.0007066842782939059,0.0,0.0
CSM9X233,0.016362423000120203,0.015478190218489474,0.03944844951110795,0.023202348168480807,9.244572577304504e-05,0.005338329009398179,0.0,1.599569809813502e-05,0.0,0.0,0.0,0.00783683352924143,0.1311506105534441,0.0,0.0368117468643139,0.018187108737579515,1.0820619301679573e-05,0.0001870085292355491,0.0,0.0026578734236886413,3.1168088205924854e-05,0.0,0.007180657060936318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2226627050654374e-05,0.0,0.00041435914999801227,0.0,0.0,0.0,0.0,0.0,0.0,0.0009759728148406205,0.012260114515084531,0.0,0.0,0.063395185718288,0.0,0.009611297479289687,6.586463922761478e-06,0.000595486907873953,0.002477451358375853,0.0006673499338883684,0.0,0.0,5.998386786800633e-06,0.0016666106033130384,0.0,0.0007846125147989611,0.0,0.0019391255481172945,0.0,4.434101605144781e-05,0.0009079910979235467,0.0010085522881728513,0.007258753704591918,0.0,0.0,0.0,0.004888802846669708,0.0,0.0,0.0,0.5096617544975551,0.01461148213551038,0.0,0.007955389879851137,0.0,0.0008465958449292343,6.50413312372696e-05,0.0528963622254062,0.0,0.0,0.0,0.0,3.622555157518814e-05,0.0,0.0,0.0,0.0,0.0003220310396521594,0.0001316116630280374,0.0005406781188024021,0.0,0.0
CSM9X235,0.030480034609296283,0.009870542129972586,0.034307123629195926,0.009895242892002857,0.00023254003111355034,0.024915423414581587,0.0,0.0009454510723777024,0.0,0.0,0.0,0.026495684071137254,0.29518116362231733,1.76434014501935e-05,0.07220926673788326,0.026463925948526906,0.003227095747916726,0.0019074869421185866,0.0,0.0057326939991968725,0.00036392456057932456,0.0,0.011763914350931019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007594896210926629,0.00024324369466000107,0.0,0.0,0.0,0.0,0.0,0.0007727809835184754,0.006098618145273885,0.0,0.0,0.07398654537729943,9.7744444034072e-05,0.006003931890824514,0.0,0.0018796103678272809,0.003846849629523856,0.0003462811591291311,0.0,0.0,0.0007631359240590363,0.002326458915222515,0.00036063112564195516,0.0,0.0,0.0001869024326957165,0.0,4.928390138420718e-05,0.00033381315543766103,0.00018372662043468165,0.011621002799184451,0.0,0.0,0.0,0.007141578416332991,5.516503520093835e-05,0.0,0.0,0.18356900604839327,0.007843668171374357,0.0,0.00950250077572155,0.0,0.0014362905007220853,0.0,0.1191023696029129,0.0,0.0,0.0,0.0,2.4112648648597785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006206948630178073,0.0,0.0
