,Roseburia_inulinivorans,Clostridium_bolteae,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Barnesiella_intestinihominis,Flavonifractor_plautii,Bacteroides_caccae,Ruminococcaceae_bacterium_D16,Parabacteroides_distasonis,Eubacterium_ventriosum,Dorea_formicigenerans,Coprococcus_comes,Eubacterium_ramulus,Eubacterium_rectale,Parabacteroides_unclassified,Ruminococcus_gnavus,Ruminococcus_torques,Dorea_unclassified,Bacteroides_thetaiotaomicron,Roseburia_intestinalis,Clostridium_symbiosum,Lachnospiraceae_bacterium_7_1_58FAA,Escherichia_unclassified,Escherichia_coli,Odoribacter_splanchnicus,C2likevirus_unclassified,Bifidobacterium_longum,Clostridium_hathewayi,Dialister_invisus,Bifidobacterium_adolescentis,Burkholderiales_bacterium_1_1_47,Alistipes_onderdonkii,Anaerostipes_hadrus,Subdoligranulum_unclassified,Oscillibacter_unclassified,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Bacteroides_faecis,Veillonella_parvula,Bacteroides_cellulosilyticus,Dorea_longicatena,Parasutterella_excrementihominis,Faecalibacterium_prausnitzii,Bifidobacterium_bifidum,Veillonella_dispar,Coprococcus_catus,Veillonella_unclassified,Roseburia_unclassified,Peptostreptococcaceae_noname_unclassified,Bacteroides_uniformis,Bacteroides_ovatus,Bacteroides_dorei,Streptococcus_parasanguinis,Prevotella_copri,Eubacterium_hallii,Lachnospiraceae_bacterium_2_1_58FAA,Ruminococcus_bromii,Clostridium_clostridioforme,Haemophilus_parainfluenzae,Lachnospiraceae_bacterium_1_1_57FAA,Bacteroides_stercoris,Clostridium_leptum,Alistipes_putredinis,Collinsella_aerofaciens,Eubacterium_siraeum,Clostridiales_bacterium_1_7_47FAA,Ruminococcus_obeum,Alistipes_finegoldii,Veillonella_atypica,Bilophila_wadsworthia,Parabacteroides_merdae,Eubacterium_eligens,Bacteroides_fragilis,Holdemania_filiformis,Clostridium_asparagiforme,Bacteroides_xylanisolvens,Clostridium_bartlettii,Bacteroides_vulgatus,Bacteroides_massiliensis,Streptococcus_salivarius,Roseburia_hominis,Bilophila_unclassified,Akkermansia_muciniphila,Alistipes_shahii
HSM5MD5D,0.0004387276381835987,0.001765136049698929,0.0,0.0,0.0,0.0021204451600139586,0.050477896673398276,0.014897365072414816,0.0,0.024372202922942163,0.00023938426578025605,0.00104730616278862,0.0,0.05123565981687534,0.0,0.0,0.004173617313682296,0.0,0.008268767392763061,0.0,0.0005503470103122523,0.0030311602107184307,0.0,0.000374683736142568,0.0,0.003918840984050162,0.0012959471942420335,0.0012577361266377211,0.01691684690450527,0.0026157897603380316,0.0071110258627574705,0.01927613814624872,0.0,0.0410342734978153,0.00597341241625049,0.0011663524748178303,0.0002712447615855419,0.0,0.0006487270547920876,0.0,0.0037518962915028707,0.005575263855494569,0.2873859776360847,0.0013162905513609492,0.00015930247902642936,0.0,0.0008265430651648318,0.0,0.0002879284671592558,0.03516171677267817,0.020238841776257087,0.0006766049886217128,3.6165968211405585e-05,0.0,0.001704536525582794,0.0,0.034632681850776205,0.0,0.0006795111824958437,0.0068822976411823614,0.006652923598746333,0.03663784798711631,0.0,0.0038610400169980055,0.0,0.00011108118807788859,0.0003830794073345014,0.02755276302615295,0.0,7.513049348678898e-05,0.07187975418335846,0.0005125664899485518,9.149128863004389e-06,0.0007701413766446636,0.0009871371859130971,0.00022517620684006095,0.0,0.05056045410678562,0.0,0.0,0.0020849250126634706,0.01276572568414495,0.010735587807849351,0.0
HSM5MD6I,0.0017245450025923548,0.004499177578037446,0.0006223929596415479,0.0004940431725210557,0.0,0.0007012659739849471,0.0,1.5008644461670455e-05,0.0,0.0,0.00015070749197373918,0.00028868351312826826,0.0002671538714177341,0.09707063347554971,5.7757404204221474e-05,0.0001005061639467725,0.0017571499888366735,0.0,0.0,0.0,6.872924084516678e-05,0.00055149005304676,4.4818917599333156e-05,0.0,0.0,0.0,0.0,0.00012162177408595024,0.0,0.0,0.001653745603890406,0.01755566318076235,0.0014246826370374632,0.007076627617624039,0.0031180717638852468,0.0006820135059168734,0.0001288673265846877,0.0,6.189771991778574e-05,0.0,0.001468259459922727,0.0008623242552425971,0.15004918177528248,0.0,0.0,0.0,0.0001963544727157852,0.0,0.0,1.2420947140692791e-05,0.061764712275487486,0.0,0.0,0.0,0.0022590597612135014,0.0,0.0033702169908413106,0.0,0.0,8.01151090574685e-05,0.39086236462332075,0.0018879839653853042,0.0,0.0,2.6912052138167713e-06,0.0001696494363632957,0.0010541243806734615,0.0035730924608059597,0.0,1.1903407676497257e-05,0.0,0.00030617634701807727,0.0,0.00016002320232925878,0.00023641202724451944,0.0,0.0,3.2604986244318575e-05,0.22920787790291763,0.0,0.0037789696596629424,0.0031614415709848324,0.0,0.0050065732687347465
HSM5MD6K,0.004601498118243659,0.004310959132613972,0.0005750575135364284,0.0006878891953440272,0.0,0.0007787150661643115,0.0,0.0,0.0,0.0,0.0003856206972541211,0.0007570206581626664,0.0009208186286248477,0.060791675658427885,8.708903499224972e-05,0.0,0.0013528383707437312,0.0,0.0,9.4666507643542e-05,0.0,0.00038094965246907795,0.0,0.0,0.0,0.0,0.0,5.221190059726056e-05,0.0014470896744063803,0.0,0.0016033101722172692,0.032157444519146566,0.001769080361588691,0.011261681374748684,0.002436416959878528,0.00010639602010376155,8.615482603524106e-05,0.0,0.0,0.0,0.002598450313421915,0.0007547370362677564,0.2518907610782391,0.0,0.0,0.0,0.0,0.0,0.0,9.975275640947792e-05,0.04425700752733677,0.0,0.0,0.0,0.0016040367791838317,0.0,0.005102337920195511,0.0,0.0,0.0,0.318499859712955,0.0017038933365885326,0.0,0.0,0.0,4.453062695074508e-05,0.0012268239625427882,0.007988732194366533,0.0,1.8372776154503217e-05,0.0,0.0004021250554946071,2.698825875802732e-05,8.179518423586743e-05,0.0,0.0,0.0,8.304079617854561e-06,0.2142431781207432,0.0,0.0004937813342766769,0.012026902311533983,0.0,0.009074698206391466
HSM5MD6M,0.00655068442251325,0.0,0.0,1.9685580271439547e-05,0.0,3.6295288625466664e-05,4.101162556549906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.10928983038822015,0.0,0.0013999318386783103,0.0013412852141196467,0.00038345869903741615,0.0,0.0,0.0,6.0492147709111115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00042436779553900147,0.0,0.0007367738532841905,0.015000924812156504,5.577581076907872e-05,0.0012406016733563464,0.0008405332659649032,4.2036916204636534e-05,0.0,0.0,0.0,0.0,0.00092060846488154,0.0003768968389469363,0.17744910149680132,0.0,0.0,0.0,1.5892004906630884e-05,0.0,0.0,6.572112996871224e-05,0.03769696345823151,0.0,0.0,0.0,1.2508545797477212e-05,0.0001979836224174467,0.0031940879281049804,0.0,7.89473792135857e-06,6.5413542776971e-05,0.46685583962485855,0.0006814081587707668,0.0,0.0,0.0,0.0,2.6862614745401883e-05,0.003057314156844041,0.0,1.8250173376647077e-05,0.0,0.0008709843979472862,0.0,0.0,0.0,0.0,0.0,9.422420973673408e-05,0.1619805416241342,0.0,0.0019844500320505857,0.003616507671429621,0.0,0.003401299166274664
HSM5MD6Q,0.0014565292152462648,0.00022327318899176287,0.000766908044179399,0.00045907392342921737,0.0,0.0008378301159767826,0.08758401032593033,0.0,0.0,0.0,0.0003855251082319308,0.0004492741499757328,0.0,0.014686930577596622,0.03612873386522865,0.0,0.0020296644193866587,0.0,0.0,0.0,0.00030308577691189525,0.000784183933463377,0.0,0.0054399855811993044,0.0,0.0,0.00030116623365811993,0.0003897683091086973,0.005144881063079422,0.000992504890794153,0.0,0.07982824735193954,0.00016002929020948072,0.007196569715588345,0.006142033269119558,0.0010589817045301621,0.0014803719630300004,0.0,0.01683601079308657,0.0,0.0016194883346325605,0.0,0.10150342668779373,0.0,0.0011497053804191226,0.0,0.01630783331252144,0.000897335956843818,0.0,0.1864028042304308,0.0713096174774615,1.6164574768634413e-05,0.0,0.0,0.0008269190280079543,0.0,0.0,0.0,0.0017020286945448999,0.0,0.20530727442234875,0.0011451590937654444,0.09342376604687642,0.0,0.0012363879126159247,8.153007398929984e-05,0.0007231626637117822,0.008642996071604214,0.0002497426801754017,0.0,0.0,0.004201880182514212,0.0,3.707749337555519e-05,0.00016083751894791244,0.010495456340089717,0.0003480435004871598,0.014985672125039446,0.0,0.00023580073443745455,0.0022173755438874257,0.0,0.0,0.0
HSM5MD6W,0.0,0.0005350211904066161,0.0,0.0,0.0,0.0007201090605472829,0.018381820943970187,0.0,0.0,0.0,0.00023138489017585255,0.0013773864510468138,0.0017605894913380483,0.0,0.04623509025513867,0.004797152913645837,0.008373146766363592,0.0,0.0,0.0,0.0018488745014051448,0.0004743941403605396,0.0,0.0,0.0,5.671886004310634e-05,0.00227667099173027,0.00017236120013099454,0.011900638979044486,0.0,0.0,0.0,0.0,0.02101273428596968,0.004023732133058037,0.000860803900654211,0.00622985528473469,0.0,0.0,0.0,0.0018210161213839723,0.0,0.14952835161364156,0.0,5.912390004493417e-06,0.0,0.00029261320022238603,0.0,0.00043922043033380753,0.023758187658056224,0.10379150547888155,4.8802270037089726e-05,3.647644002772209e-05,0.0,0.0,5.872306004462953e-05,0.0,4.609660003503342e-05,0.0,0.0,0.5452476209143882,0.0,0.0,0.0,0.0,6.423461004881831e-05,0.0003346011902542969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9762370022619404e-05,0.013849122220525334,0.0005280064904012849,0.02027488805540892,6.804259005171238e-05,0.0,0.008003271656082488,0.0,0.0,0.0
HSM67VDT,0.00012091842141812733,4.6440468028985335e-05,0.00028340593309996185,0.0,0.0,0.0001067372994792064,0.032989294984981536,0.0023379365688158426,5.196136282963394e-06,0.0020831093852721793,4.26516186559912e-05,0.0,0.0,0.016929228515573196,0.0,0.0006390165099652691,0.0016253081281752584,0.0,0.013602835271762797,1.677919008040263e-05,0.0,4.016180335373791e-05,0.0002166139312960365,0.0013131069398405412,0.006628213093115952,0.0,0.0014525365967667256,0.0,0.005081821284738199,0.0,7.783379140522251e-05,0.017792003644223578,0.0,0.015495311407153756,0.005061686256641717,1.8944246864970706e-05,0.0,0.019691299708485925,0.00021812947104523416,0.0,0.0006009115105568708,0.001168372893792165,0.016193542220176962,0.0,0.0,0.0,0.00011875336463355925,0.00020167503948251674,0.0,0.07502062487219398,0.028547897497118575,0.002023895082214242,3.4749161392317705e-05,0.0,2.0459786614168366e-05,0.00031912937004533517,0.0,0.0,0.0006155256438527055,0.0,0.44585663881645865,0.0014015495094901473,0.11096349032268328,0.00047122460916124284,0.00385206903110353,0.0,0.0010153033791232015,0.0036683639629329283,0.0,0.0,0.05094898227716991,8.28134220097291e-05,0.00011528927377825031,0.0,0.0,0.0,0.0,0.08122491984689151,5.304389122191798e-05,0.000283189427421505,0.000282648163225363,0.0,0.0202262852399527,0.005261737503535807
HSM67VEO,0.0032331158788428682,0.0,0.0003979045138407597,4.225352257827285e-05,0.0,0.0,0.016025524425473187,1.5252491077035077e-05,0.005692477007642632,0.0,0.0003883201782315417,0.0004611817403360268,0.00024063896395187098,0.24601546705652586,0.0,0.0036173137621887245,0.004601511666146056,0.0,0.007119512439694691,0.02508581329734845,0.0,4.9364481256079743e-05,0.0,0.0,0.0045970801991439434,8.048780764300268e-05,0.0006729646400881017,0.0,0.002801511604311632,0.0,0.0009395740618197892,0.016143215944459496,0.0003000000103057372,0.0043128479667759526,0.0029815528334439312,0.008222432436359754,0.0,0.0,0.0017203367131685579,0.004310477647216683,0.0007172793101092172,0.0012256613268863388,0.08779684259006673,0.0,1.6901409031309138e-05,0.0,0.0006565785179175033,0.0,0.0006517348214268231,0.04589814654407924,0.014290141335971878,0.10113844387284246,0.0,0.0,0.0004474751098411237,0.0006355548140005089,0.009577018535795897,0.0,0.0038775336268475997,0.0,0.19041292306468305,0.00010862247023780386,0.083594369068855,0.00041253866068494203,0.014379285962874818,0.0,0.00028351083076299665,0.002150498184489804,0.00015108210756036098,0.0,0.06729955572997444,0.003004843799548052,0.0029631055638304903,0.0,0.0,0.001136207527866971,0.00026248712684600234,7.368602108162216e-05,0.0,0.0,0.0007436619973776021,0.0005280659748562685,0.0002071453180056791,0.0029290966310235875
HSM67VEQ,5.1114449734807784e-05,1.7500563165988468e-05,0.0,5.879762380768077e-05,0.0,0.0,0.048840123498486376,0.0,0.01397057152250738,0.0,0.0009418290884330137,0.0038081865713696984,0.0,0.13818188570062068,0.0,0.0006595791520059435,0.005723751262788351,0.0,0.005547998655871382,0.0007038641136759753,1.9421356684206716e-05,7.128278167609938e-05,0.0,0.00047646350326913735,0.023965847437560077,0.0,0.0033741939470033865,0.003786204156661201,0.0072493948700087,0.0,0.0008229533118055066,0.05691631326733702,0.00028747876322666424,0.0185974429756421,0.0015391958725988883,0.004238017476446538,0.0,0.0,0.0,0.011083085310870296,0.0006762260291638349,0.0005831742542812622,0.07837125673358179,0.0,0.0,0.00027371307634610015,3.158638229958895e-05,0.0005620455255808613,0.0,0.022926164590448946,0.017850254297055206,0.05830035170796428,0.00012026301639066467,5.9758020566789895e-06,0.0012750867638438796,8.824979108702723e-05,0.03907673004538302,0.0,0.0002900398212509552,0.0,0.1065178179742949,0.00015152926643721725,0.07877451666165661,0.0013446621735037846,0.06986299513388305,0.0,0.002421053518963088,0.01541340758694232,0.0,0.0,0.05282630360254429,0.01246029426343278,0.04225841779756054,0.0,0.0,0.00227251215355421,1.7820695419024844e-05,0.00012538513243924666,0.0,4.759299495140767e-05,0.00015152926643721725,0.0007125076845079574,0.0,0.039202435310075306
HSM67VES,0.0017291591402830628,0.0,0.00017503790552471566,0.0001359763705161844,0.0,0.0,0.030210930177611738,0.0,0.010311400668522335,0.0,0.0006791428505672473,0.0008065679120680505,6.577117921706747e-05,0.13024593775871665,0.0,0.004618762585468222,0.002162108748580324,0.0,0.007404589033590174,0.014520333851549695,0.0,0.00011264502122730496,0.0,0.000525113716574147,0.012880699526637538,0.0017893350185394488,0.0021097451773256443,0.0,0.002900477331957804,0.0,0.0006000696351040314,0.02909461485009766,0.0004646211231690433,0.007903943251401938,0.0017240916979035777,0.0031713743558277802,0.0,0.0,0.0,0.025245047789148784,0.0011066027296200661,0.0004921753411074937,0.07305562763757735,0.0,0.0,5.7114298485447034e-05,0.0,0.0,0.00018401150140505396,0.058634214484143854,0.03787913178665138,0.08016873316263089,0.0,0.0,0.0009387437007996212,0.0006161165359724009,0.009009490263859611,0.0,0.0,0.00034532508381866404,0.17939062738526093,0.0,0.05934186169809571,0.00048267388664595905,0.08538038650649887,0.0,0.000771623673992851,0.00945310261549704,0.0,8.44573729914189e-06,0.08547592890969542,0.0018223789657223414,0.0007564213468543955,0.0,0.0,0.0007225328259415888,0.00019953054369222718,7.136648017774898e-05,7.231662562390243e-05,0.0,0.0008827906911928062,0.001102274289254256,0.0,0.017092799861152076
HSM67VEU,0.0018697482072414246,0.0,0.0010364794683839719,0.0,0.0,5.6668559110230296e-05,0.022184222048573652,0.0,0.004528561582278348,0.0,9.427301885250882e-05,5.1850160368879844e-05,0.00027150629429522537,0.1762654057824975,0.0,0.0034600292874845235,0.0010946144966763522,0.0,0.0066436291341337465,0.015668804220079314,0.0,0.00034325853642185706,0.0,0.0,0.008170118804953313,0.0,0.00041867695150386413,0.0,0.0026280175222117706,0.0,0.0005261481929957242,0.029903820571210698,0.00015356027293086436,0.011418243295617142,0.0037974219471777803,0.005415775437479182,0.0,0.0,0.0002546418987004988,0.0031190752026346164,0.0009250278105405616,0.0004746122760230194,0.13667597525438005,0.0,0.0,0.0,5.02789433880047e-06,0.0,0.0001560742201002646,0.048165342305331454,0.020615204771471725,0.06492802778749604,0.0,0.0,0.00011532732639623579,0.00046487073074159347,0.012516733460846322,0.0,0.00033121253956848093,0.0,0.11835349030140133,0.005076706813006325,0.08212363592179109,0.0005149401785321481,0.08947913109606001,0.0,0.0002447956056203479,0.006244016281997834,0.0,4.462256225685417e-05,0.09051393459966438,0.0013449617356291257,0.002582766473162566,0.0,0.0,0.0015569712802485454,7.049526854193158e-05,0.00011145165784341042,0.0,0.0,0.001839895084604797,0.0015204142984935173,0.00026396445278702467,0.00958033841918812
HSM67VEW,0.0005263338151867176,0.0,0.0,0.000193322938052007,0.0,0.00012870245736609938,0.021466600581455088,0.0,0.011888768335792143,0.0,0.0015545533637006514,0.004420902485325227,3.8556886809258224e-05,0.22167301993692612,0.0,0.004131402731852361,0.005101571548550121,0.0,0.004971576681570304,0.0026910122173634805,0.0,0.0003419500436295946,0.00021238597985434975,0.001452237602614631,0.010113428329747974,0.0,0.004431241762234973,0.0,0.00894939807099249,0.0,0.0012640843030174965,0.03834073130136386,0.0003186866705826678,0.014391950355961919,0.005710188775810228,0.007785260111435865,0.0,0.0,0.0006043091952143796,0.007689944902424152,0.0020196054230369,0.000470113996989978,0.08751282447289613,0.0,0.0,6.731300071448711e-05,5.611211739559646e-05,0.0,0.0,0.051471936079143715,0.010647516602617,0.046280218960036756,0.0,0.0,0.0018857333272159279,0.000575122278104578,0.012772022605967357,0.0,0.00015131962560616704,0.0,0.12547789537987258,0.00013602611184383557,0.09299221043185653,0.0016760398673901576,0.0770837250949975,0.0,0.0023251525958801,0.006684988726957145,0.0,1.3785702546326962e-05,0.07404893192038499,0.007503837918048738,0.001075823302619219,0.0,0.0,0.0005771685933262983,0.0005418427305513355,0.00024372691298701495,0.0,0.0,0.0009338736467125085,0.0007884775651692163,0.0,0.012484138364511638
HSM67VF3,0.0001185812281412768,0.00022785608141576985,0.0,0.0,0.0,0.00048132971085193364,0.10715239939358462,0.0,0.0,0.0,0.0,6.974777722740077e-05,0.0,0.0,0.037696722254744505,1.140781435283169e-05,0.0005813982578065977,0.0,0.0,0.03125981297188574,8.345716816018974e-05,0.00018352571511485373,8.05551802985045e-05,3.8026047842772304e-05,0.0,0.00044470462266652666,3.662508818540701e-05,0.0,0.0034424580837873952,4.3930092113097485e-05,0.0,0.0,0.0,0.0016132050454561377,0.0019482345406603527,0.0001296888368532445,0.0001290884255715165,0.0,0.0006705593331432032,0.0,0.00024476766585110804,0.0,0.009432361167399669,0.0,1.3108979651060979e-05,0.0,5.023441057124131e-05,0.0,0.0005414709075716867,0.1656914986765935,0.07784032061962445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203564441642526e-06,0.0,0.527937637281538,0.0,0.0,0.0,0.0,7.30500392769047e-06,7.224949090126738e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.105552303327781e-05,0.004942085328449989,0.0,0.025879527476321284,0.0,0.0,0.0,0.0,0.0,0.0
HSM67VFR,0.00015555119122646576,0.0018006752201872322,0.0,8.371925641450541e-05,0.0,0.0010458810989452897,0.0,0.0,1.625616629407872e-05,0.0,0.001192897802867364,0.00025593301809240183,0.0,0.05832346702573828,0.0,0.004406640278167389,0.009989718990829387,6.431345790094893e-05,0.0,0.0,0.0022755584780530065,0.00010129623621997803,0.005109719470386294,0.01568039320415032,0.0,0.0,0.003900057496028161,0.0006384609311999417,0.0,0.0002703603656783967,0.0,0.0,0.0028677909363541624,7.894400756561978e-05,0.0,0.0,0.0012468479547558377,0.0,0.0003327434038319238,0.0,0.0005763826961644286,0.0,0.0,0.0,0.0,0.0,6.20782350355131e-05,0.0006824541812332922,0.000318112854167253,0.00015087754341691813,0.2619386555276706,0.0,0.0,0.0,0.0,0.00013279255841475556,0.0,0.002136161852081282,0.0,0.0,0.16663078456627378,0.0,0.0,0.0017918359297648268,0.0,0.00013045573450998172,0.0,0.0,0.0,0.0,0.197575413117446,0.0,0.0,0.0,0.0,0.0,0.0,0.2579802790350624,0.0,5.649017787192355e-05,0.0,0.0,0.0,0.0
HSM67VFX,0.001994568229804676,0.00035179416090043924,0.0,7.369094445091168e-06,0.0,0.003206624068316845,0.03892206168038849,0.005018887309458179,0.0,0.008014584399093066,0.0003148418902047647,0.0025566485785657607,0.0,0.05456056167451457,0.0,0.0,0.006046502189902631,0.0,0.005893032788198342,0.007082660947964581,0.00010850724574221199,0.003954106561377614,0.0013438451507620604,0.011089632752100457,0.0,0.006350450636145087,0.0006547814209109269,0.00021092697868195737,0.0,0.0024337235393440226,0.002324255107369842,0.022229353986733494,0.0,0.05181039426791251,0.00900652859048447,0.0026841659520069035,1.5806173592369463e-05,0.0,0.0003158030764367331,0.0,0.006617126416281213,0.0015645975887041393,0.32654166261722467,0.007276606969881763,0.00018134380243137397,0.0,0.000589313958666856,0.0,0.0010643535541996897,0.07447153446974025,0.013327167501652706,0.00020163551177292938,0.0011619673559795929,0.0,0.0010583728398674416,0.0,6.183631425663459e-05,0.0,0.0005968966500523846,0.005982423107771404,0.0195675089150023,0.006188757752233957,0.0,0.001741135459975671,0.0,0.0,0.00045143713361449805,0.009116210619399089,0.00016820759059447233,0.00034816301291300304,0.0557466654847636,0.025506678642335127,1.4738188890182336e-05,0.00043413578143906666,0.00014791588125291692,2.2641275686367068e-05,0.0004999236390937936,0.06694662105659999,2.5097640501397454e-05,0.0013663796279782087,0.007301811408853379,0.024460801223483274,0.003137205062674682,0.0
HSM67VFZ,0.0006671916480024433,0.0007284406438621168,0.0,0.0,0.0,0.0009738590341688085,0.04857847944721303,0.0023326363268005653,0.0,0.009098432733237499,0.00018163495323903175,0.002086373122757878,0.0,0.0468601283081982,0.0,1.8480300474901483e-05,0.005239640392361069,0.0,0.007259167628258303,0.00041585956154378313,0.0001481592089502102,0.0013756735673516665,0.0,0.014173756853947443,0.0,0.0,0.00045757223975856077,0.00022588207266179585,0.0,0.00017244760386008072,2.1331546833886284e-05,0.06284590502413898,0.0,0.04879770861170387,0.004796535587831431,0.00026537711481958533,5.4701689405708394e-05,0.0,0.0012981619070740798,0.0,0.0014457931074392928,4.646475547975231e-06,0.13460206052182244,0.0004426823976616401,0.0002545001379686433,0.0,0.0013000627379800697,0.0008164068741226478,0.0,0.08192813528593726,0.025682126370829093,0.005127808174058665,0.0028929590371995786,0.0,0.00020381131380891354,1.7001876436909364e-05,9.884320711147309e-05,0.0,0.0010088132024956222,0.006435368633945694,0.05503718606061561,0.005872089075470697,0.0024834355786757614,0.0007204149133701596,0.0,0.0,0.0006662412325494484,0.02783038209974864,5.174484132972416e-06,2.9040472174845192e-05,0.09560672568887434,0.003919724531585104,2.8301260155849133e-05,0.0,9.736478307348098e-05,0.000322085236848283,0.00042927097960271165,0.06849179522179688,4.435272113976356e-06,0.0023003222013987376,5.0055213857733166e-05,0.004691778684567989,0.0024417229004609835,0.0
HSM67VG8,0.0001138248216702153,0.0002641020170956556,0.0,1.3098485276947167e-05,0.0,0.0007641798464674758,0.02018314119344666,0.0032430428004683377,0.0,0.0009944694945924074,0.00025323738202097856,0.0007873306576546383,0.0,0.006484968675835541,0.001979089740565715,3.655391240078279e-05,0.0029729500032847763,0.0,0.0026862048682297465,0.0004278838523802741,6.264934430911939e-05,0.0017341785274804704,0.0001950557381163993,0.0033976861576527607,0.0,0.0001283448479849707,0.0012648669077126424,0.0006243611315344817,0.0,0.0,2.7516972946144826e-05,0.04818577348129411,0.0,0.016838559747420594,0.006421202406425287,0.0012798946272551863,4.812931799436401e-05,0.0,0.00019353265843303333,0.0,0.0021939455145658718,8.224630290176128e-06,0.02137743874249668,0.001185260609595382,2.1830808794911947e-05,0.0,0.00020988038036782788,0.0,0.0,0.300203067137251,0.011044561554605405,4.823085663992174e-05,0.0010619926938882978,0.0,0.00028207435735937386,8.935400809080237e-05,0.0253361259168559,0.0,0.0001476371906409394,0.0006537058001006656,0.02795765066786537,0.0006367488462925247,0.03905318462254076,0.0010666634715839533,0.0,1.6043105998121337e-05,0.0006616258144541685,0.015548308178318518,3.1476980122896293e-06,5.0261629551076335e-05,0.042902616214279855,0.0038223207733751874,0.020380126165828658,3.269544386958905e-05,0.00010265557065886501,0.0005014993704096284,0.0002831912824605089,0.021686014686346622,3.0766209603992186e-05,0.00035345602518645805,0.004225327657593817,0.005569597786132604,0.0018180494487111552,0.0
