Name	Acidaminococcus_intestini	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Asaccharobacter_celatus	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_plebeius	Bacteroides_salyersiae	Bacteroides_sp_CAG_144	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_wexlerae	Butyricimonas_synergistica	Butyricimonas_virosa	Catenibacterium_mitsuokai	Clostridium_sp_CAG_58	Collinsella_aerofaciens	Collinsella_stercoris	Coprobacter_fastidiosus	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_sp_CAG_38	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_83	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemanella_biformis	Intestinibacter_bartlettii	Lachnospira_pectinoschiza	Lawsonibacter_asaccharolyticus	Methanobrevibacter_smithii	Odoribacter_splanchnicus	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_sp_CAG_409	Paraprevotella_xylaniphila	Parasutterella_excrementihominis	Prevotella_copri	Proteobacteria_bacterium_CAG_139	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Slackia_isoflavoniconvertens	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_parvula
MET174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	25	93	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	9821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET176	403	5	55	130	12	426	15	122	16	269	52	0	661	160	48	0	99	38	271	0	51	19	403	171	801	648	17	257	89	30	78	0	2	0	22	10	23	1	0	0	209	25	0	27	88	0	11	115	2	0	57	37	8	615	0	1	26	630	0	0	15	89	13	0	1	35	0	53	4	0	95	12	5	195	60	0	0	3	1257	0	283	11	62	74	69	234	27	0	73	1	0	13	58	0	0
MET177	187	3	36	324	90	560	74	82	4	313	29	0	749	88	47	0	178	77	362	0	15	57	65	218	615	659	11	419	96	10	86	0	4	0	33	3	56	9	0	5	137	3	2	30	87	0	7	99	9	10	136	45	0	520	0	1	9	669	0	0	0	45	12	0	0	126	0	64	0	0	195	19	26	343	107	0	0	0	452	0	227	12	0	38	51	284	25	0	118	8	0	101	419	3	0
MET178	1048	6	37	10	7	371	8	4	7	97	2	0	16	0	10	0	0	48	18	0	0	19	151	0	148	837	3	324	65	45	66	0	19	0	64	5	20	0	28	0	254	8	0	15	77	0	24	249	0	1	16	11	7	798	0	0	19	1125	0	4	13	98	18	0	0	39	0	33	11	0	74	0	0	75	114	0	0	0	807	0	1614	2	51	301	1	593	0	0	24	2	0	6	30	5	0
MET18	0	0	0	663	0	1365	0	51	0	0	0	0	0	0	0	0	1137	0	0	0	0	0	0	546	1706	2122	330	0	0	15	0	41	0	0	24	0	0	0	0	0	46	0	0	0	3	5	7	26	2	238	154	124	3	418	0	0	0	494	0	0	155	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	16	1	0	6	7	74	33	0	0	5	0	0	0	0	0
MET180	604	0	13	17	0	639	16	26	0	23	0	0	13	62	0	19	0	24	6	389	74	20	229	12	55	342	0	103	290	74	25	0	0	0	119	0	27	18	4	0	211	0	0	52	38	0	10	135	0	0	22	64	12	127	214	59	0	749	31	11	0	49	59	0	0	17	0	66	3	109	158	11	0	47	53	324	0	0	2993	0	496	8	17	339	0	133	0	0	140	0	0	0	0	0	0
MET181	207	0	8	13	0	430	7	0	0	0	0	0	0	0	0	8	0	7	0	536	72	0	60	14	29	120	0	7	92	14	0	0	0	0	32	0	2	2	0	0	52	0	0	0	0	0	0	25	0	0	0	0	0	29	20	27	0	667	13	0	0	21	16	0	0	0	0	26	0	0	70	29	0	3	8	140	0	0	6948	0	64	18	5	116	14	23	0	0	10	0	0	0	0	0	0
MET182	185	0	7	2	0	235	11	16	0	21	0	0	0	0	0	42	0	121	0	484	82	0	169	47	52	343	20	37	31	15	0	0	0	0	54	0	3	12	9	3	51	0	0	13	40	0	9	43	0	0	49	0	6	284	2	72	0	583	0	5	0	28	12	0	0	2	0	0	0	0	164	3	0	16	25	240	0	0	6264	0	6	26	20	23	0	0	0	0	13	0	0	0	0	0	0
MET184	900	0	1	152	0	1069	22	0	0	117	0	0	53	69	0	38	0	3	80	76	48	0	685	10	94	417	14	210	61	8	0	0	0	0	0	0	0	0	0	2	49	0	0	0	14	24	0	0	0	0	57	0	0	86	310	32	0	993	40	0	0	0	19	0	0	0	0	0	0	0	385	61	7	71	47	142	0	0	3072	0	140	11	0	97	35	77	1	0	102	0	0	0	0	0	0
MET185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7539	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET186	83	0	0	76	0	839	20	0	0	10	0	1	0	24	2	23	0	12	8	181	0	117	14	10	125	549	8	250	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0	0	25	0	0	0	0	0	69	0	0	362	0	0	0	386	27	0	0	0	8	0	0	0	0	0	0	0	108	3	0	19	118	169	0	0	5997	0	279	4	0	10	21	12	0	0	0	0	0	0	0	0	0
MET188	3	0	26	0	0	79	0	133	0	23	0	0	29	0	1	12	7	11	6	45	1	0	58	2	40	396	1	27	105	18	4	0	0	0	3	135	0	0	0	1	116	0	0	35	107	0	37	842	0	0	19	0	28	19	0	0	60	551	0	11	0	0	0	0	0	0	0	0	0	0	13	0	0	128	34	0	0	0	6760	0	0	3	0	0	0	21	6	40	0	0	0	0	5	0	0
MET189	0	0	49	29	0	43	6	92	0	318	0	0	7	0	59	8	114	112	6	74	39	1	57	29	122	2769	15	910	48	0	35	0	0	0	7	8	0	0	0	0	217	0	2	94	27	0	100	1321	0	0	7	0	75	0	0	0	5	1856	0	117	0	0	0	0	0	8	0	0	0	0	40	0	0	142	19	0	0	0	622	0	0	0	0	0	0	0	14	374	0	0	0	0	0	0	0
MET190	403	2	58	62	0	712	20	259	10	21	37	51	54	0	8	18	12	77	0	138	130	0	104	10	792	624	7	0	194	32	81	0	0	0	45	30	11	0	0	31	406	0	12	25	338	0	50	333	0	57	35	50	19	0	17	0	20	1227	24	0	0	0	49	0	0	1	0	0	17	0	133	28	0	157	541	2	0	0	1918	0	0	382	0	0	0	0	1	61	0	7	0	10	46	0	0
MET192	105	0	22	129	0	1470	28	295	0	105	0	5	11	3	14	0	1	12	39	761	0	59	10	0	266	463	19	328	140	75	10	0	0	0	6	0	0	0	0	0	20	0	0	16	28	0	0	433	0	0	94	0	30	0	0	0	25	2568	0	135	0	50	0	0	0	0	0	0	0	14	173	70	0	28	76	78	0	40	1545	0	17	157	0	0	0	0	0	0	27	0	0	0	0	0	0
MET193	171	0	16	245	0	609	20	2	0	133	0	0	11	0	46	0	181	26	52	786	0	8	29	0	290	237	22	426	268	136	25	0	0	0	0	0	19	0	0	0	163	0	0	0	0	0	5	22	0	233	75	0	0	0	0	0	0	2465	4	68	0	11	0	0	0	0	0	24	0	0	792	39	71	20	62	170	0	0	1660	0	230	29	0	0	61	12	0	0	23	0	0	0	0	0	0
MET194	0	0	29	28	0	230	1	201	1	29	0	0	0	0	36	3	0	24	5	273	0	140	0	0	142	339	19	214	136	68	2	0	0	0	5	25	12	0	12	0	66	0	0	3	191	0	30	135	0	0	9	29	30	0	0	0	199	1980	51	0	0	5	0	0	0	14	0	0	0	6	121	13	23	56	70	541	0	20	3359	0	0	681	0	0	0	93	0	0	65	0	0	0	0	235	0
MET196	321	0	1	13	0	531	22	0	0	16	0	0	58	0	0	0	378	0	140	1506	1	2	301	92	166	1019	20	37	11	8	27	0	0	0	3	12	0	0	0	0	24	0	1	12	29	0	0	87	0	102	0	0	0	5	17	0	0	51	0	0	1	0	0	0	42	280	0	0	0	0	3	0	0	44	299	5	0	0	3369	0	0	549	180	0	14	41	149	0	0	2	0	0	8	0	2
MET197	1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	442	0	0	10	0	0	35	0	0	181	0	100	4	0	0	0	0	0	0	73	0	5	0	0	0	0	0	0	51	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	0	0	0	7754	0	0	0	0	0	0	0	37	0	0	0	0	0	4	22	0
MET198	1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	119	3067	0	0	543	0	0	2074	0	0	182	0	60	0	0	0	0	6	0	0	0	0	17	0	0	6	0	0	9	81	0	28	393	0	17	0	0	0	0	0	0	0	0	18	0	0	0	10	0	0	0	0	0	0	0	0	369	0	0	0	1171	0	0	53	25	0	0	0	79	0	0	0	0	0	2	0	12
MET2	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	211	0	0	0	1074	677	1186	0	0	0	155	0	0	0	0	0	2711	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	2825	0	0	0	440	0	0	0	0	0	0	0	51	0	170	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	39	0	0
MET20	0	0	10	45	0	454	22	7	0	117	0	0	1221	825	0	103	0	187	17	0	0	14	211	260	1486	98	6	340	0	38	20	6	8	0	3	0	19	0	0	0	12	0	59	0	54	184	0	56	0	20	43	7	0	116	0	9	106	679	0	28	1	89	16	0	0	22	0	0	0	0	164	54	0	167	353	0	234	0	0	0	906	14	51	57	479	437	0	0	67	0	0	0	0	0	0
MET200	111	0	0	0	0	690	14	6	7	155	0	23	177	649	36	4	1303	0	0	23	7	49	95	20	1119	381	35	656	0	0	0	0	0	0	24	0	0	0	0	0	17	0	0	0	132	0	0	72	0	1665	187	0	0	0	67	0	0	537	11	38	50	0	0	0	0	0	0	0	0	0	27	0	0	0	5	111	0	0	1130	0	0	0	0	77	0	287	0	2	0	0	0	0	0	0	0
MET201	3	11	39	1	0	262	10	174	30	95	0	100	0	22	1	4	0	0	0	532	0	16	34	0	211	293	24	562	9	4	2	0	0	13	66	0	0	0	0	0	36	0	0	0	70	0	8	106	0	0	169	0	27	0	231	0	42	1386	31	15	32	0	0	0	0	0	0	0	0	0	19	0	0	0	19	254	0	0	2927	0	1089	0	0	836	0	156	0	24	0	1	0	0	0	0	0
MET202	3	0	3	10	0	2091	17	10	0	217	0	36	0	493	11	0	15	0	5	1157	0	134	41	6	1372	141	3	2614	0	15	0	0	0	0	18	0	17	4	0	0	53	0	0	0	14	0	0	51	0	0	62	0	0	0	271	0	0	64	22	237	0	0	4	0	0	0	0	0	0	0	71	0	0	0	13	403	0	0	95	0	37	0	0	12	0	125	0	6	0	30	0	0	0	0	0
MET205	646	11	0	8	5	619	30	26	10	662	123	0	57	104	0	3	10	5	144	445	6	134	125	4	587	883	0	1499	479	61	149	0	0	41	34	0	37	6	0	0	221	0	59	115	40	0	0	0	0	0	125	0	22	216	0	0	29	828	48	0	7	0	0	0	0	4	0	0	10	0	70	0	19	103	158	117	0	0	0	0	153	63	0	44	544	0	0	0	0	0	0	13	37	0	0
MET206	917	2	25	6	0	470	24	47	0	128	18	2	83	40	0	0	0	1	6	1167	114	39	90	3	450	334	0	590	1	85	164	42	0	7	36	21	15	0	0	1	256	0	0	27	88	0	20	0	0	0	66	20	52	659	0	0	12	1238	129	125	2	0	0	0	0	0	0	0	4	0	70	0	0	7	57	528	0	2	26	0	683	12	0	66	602	0	0	0	0	0	9	75	233	0	0
MET207	767	0	3	3	0	551	78	29	0	574	10	0	119	195	0	0	0	1	78	305	7	24	389	0	372	398	0	2494	59	100	428	85	0	9	0	0	23	0	0	0	180	0	3	0	151	0	4	18	0	0	174	6	124	630	0	0	0	240	46	66	0	0	0	0	0	1	0	0	2	0	39	0	15	4	137	15	0	0	49	0	49	14	0	136	305	0	0	0	0	5	31	179	275	0	0
MET209	93	0	10	1697	32	1402	42	7	0	0	320	0	67	28	97	25	0	51	91	9	0	98	0	0	900	455	1	528	15	57	45	76	9	0	0	167	50	105	0	22	48	0	29	0	17	0	21	39	0	13	298	3	0	0	99	0	25	1019	40	17	0	24	5	0	0	1	0	138	0	47	276	235	0	495	76	0	37	12	32	0	0	15	28	11	0	375	0	8	0	3	18	0	0	0	0
MET21	0	8	21	13	0	303	38	180	8	543	0	0	2742	88	0	667	180	824	59	0	0	0	387	279	675	186	157	7	0	0	86	27	12	0	3	24	9	0	0	4	55	0	184	4	35	0	4	76	0	69	68	9	7	6	0	0	54	1077	0	31	56	28	0	0	0	16	0	21	0	0	88	51	0	223	15	0	11	0	0	0	58	0	54	38	0	0	0	45	86	0	0	0	0	0	0
MET210	0	0	0	941	13	1420	216	0	0	168	210	0	26	4	0	8	0	27	165	0	54	193	0	0	707	327	0	713	0	0	0	0	0	0	0	12	18	59	0	0	62	0	29	0	0	0	0	0	0	21	0	0	0	918	1284	0	0	1222	0	0	0	0	0	0	0	0	0	16	0	0	353	33	0	248	43	0	34	6	0	0	0	13	151	60	0	209	0	16	0	0	0	0	0	0	0
MET211	5	0	52	410	22	919	18	38	0	227	49	0	2	361	20	34	0	47	182	225	197	122	0	0	709	1587	15	1027	2	20	0	0	0	0	30	75	16	8	0	18	93	0	18	11	69	0	3	115	0	0	30	1	5	0	89	0	0	642	0	15	0	39	0	0	0	2	0	153	0	0	469	21	0	351	81	0	77	0	298	0	0	596	0	182	151	0	0	1	18	18	8	0	8	0	0
MET213	72	0	3	5	195	1076	144	2	0	164	288	0	143	0	26	36	114	0	244	0	0	59	23	3	418	482	9	484	53	41	11	0	38	0	13	0	104	17	8	19	50	0	61	3	11	26	2	14	0	0	20	11	0	315	8	0	12	180	83	0	0	25	3	0	0	3	0	0	2	10	127	7	49	404	1033	0	0	0	3130	0	0	0	0	0	49	65	1	0	1	3	0	0	0	0	0
MET214	455	1	9	12	16	1306	9	0	2	228	0	0	142	0	322	0	0	14	427	0	0	2	115	10	358	574	14	271	97	47	10	0	46	0	1	15	74	14	6	0	54	0	35	7	40	0	4	74	0	0	0	9	0	608	0	0	4	462	0	0	5	36	11	0	0	0	0	0	0	0	69	7	1	379	711	0	0	0	2766	0	24	0	0	44	0	0	0	0	47	5	0	0	0	0	0
MET215	393	5	24	5	6	536	6	14	21	87	0	0	53	0	58	2	0	2	60	0	0	0	15	3	179	92	21	288	60	86	52	0	7	0	0	70	11	0	59	1	104	0	18	10	94	0	7	149	0	0	4	21	2	1402	0	0	42	823	0	4	0	36	9	0	0	0	0	0	0	0	15	0	0	124	411	0	0	0	4420	0	57	3	0	27	0	0	0	0	2	0	0	2	0	0	0
MET218	455	0	17	16	0	485	6	37	2	23	0	0	64	0	13	15	5	12	15	120	0	5	92	17	51	355	0	174	710	241	234	0	0	9	19	11	0	0	0	0	574	0	0	11	245	39	172	575	0	4	149	30	5	59	67	0	0	2127	0	13	0	178	3	0	0	15	0	148	0	0	37	0	0	7	39	123	0	0	968	0	264	0	0	846	0	72	0	0	17	0	0	0	8	0	0
MET219	376	0	16	0	0	544	3	4	0	40	0	19	8	2	32	23	65	34	28	177	0	10	136	0	200	472	0	300	312	63	125	0	0	0	2	2	0	0	0	0	275	0	0	0	68	16	48	120	0	24	180	5	0	82	0	0	0	870	0	0	4	46	0	0	0	12	0	114	0	0	114	0	0	6	43	42	0	0	3801	0	989	0	0	145	4	0	0	0	0	0	0	0	0	0	0
MET22	0	0	14	8	0	246	11	80	0	230	0	0	12	37	0	18	52	658	255	0	0	1	341	119	1208	2504	59	0	0	0	0	31	0	0	30	0	9	0	0	0	14	0	83	0	18	0	7	24	0	120	28	0	6	227	0	0	76	1446	0	13	1	94	0	0	21	0	0	0	0	0	135	132	0	116	101	0	136	0	0	0	679	0	0	185	0	0	293	87	30	0	0	0	0	0	7
MET220	514	0	35	7	0	380	0	40	0	4	0	6	31	0	5	13	0	24	5	120	0	4	43	0	118	304	0	271	530	185	29	0	0	3	31	14	0	0	0	0	655	0	0	13	231	85	486	817	0	0	21	45	27	174	0	0	0	1654	0	0	2	156	0	0	0	80	0	3	0	2	37	1	1	6	30	200	0	0	1254	0	777	0	0	468	46	0	0	0	5	0	0	0	5	0	0
MET223	0	0	55	36	0	189	9	148	0	64	0	0	0	1	22	8	15	242	147	1409	94	3	182	15	233	1306	60	85	83	92	9	0	0	0	95	0	0	3	4	0	34	0	0	8	34	0	24	189	0	0	184	33	124	36	0	0	49	1466	0	62	0	66	0	0	0	13	0	0	4	0	59	0	0	88	40	0	0	0	1688	0	0	10	0	1062	72	0	0	0	27	0	12	0	9	0	0
MET224	0	0	2	13	0	121	18	105	0	173	4	0	0	0	11	9	0	49	113	396	30	3	18	10	169	268	0	293	0	7	0	0	0	0	21	0	5	4	0	0	13	0	0	0	16	0	2	29	0	0	27	2	10	15	0	0	28	836	0	36	0	13	0	0	0	1	0	0	0	0	68	0	0	90	60	0	0	0	6322	0	0	43	0	459	17	0	0	0	56	0	16	0	0	0	0
MET225	0	0	22	0	0	164	8	249	0	127	0	0	0	0	4	63	6	55	118	1346	11	3	123	8	388	209	18	73	228	0	17	0	0	1	61	6	0	2	73	1	171	0	0	8	137	0	37	149	0	130	109	19	32	185	0	0	171	1374	0	216	0	77	0	0	0	187	0	0	3	0	73	1	0	151	256	0	0	0	1965	0	188	0	0	918	0	0	0	0	29	4	25	0	3	0	0
MET227	0	12	139	0	0	368	13	65	26	0	0	13	44	4	0	49	0	11	0	419	48	8	42	0	645	427	0	354	195	68	107	2	0	6	50	52	0	0	30	25	604	0	7	60	582	0	164	294	10	0	16	26	56	0	11	0	25	1325	19	3	9	0	0	0	0	105	0	0	26	3	130	44	0	77	34	275	12	0	2031	0	0	127	0	348	0	173	0	54	107	5	17	0	1	0	0
MET228	0	0	15	0	0	767	21	148	5	20	0	4	86	41	0	52	246	62	3	329	12	109	41	30	552	320	22	792	0	0	55	22	0	3	189	22	28	14	42	0	783	0	35	12	196	0	102	600	7	0	58	15	4	0	113	0	67	678	313	1	0	0	0	0	0	98	0	0	16	245	303	20	0	44	84	606	20	0	305	0	0	260	0	41	509	188	0	83	106	1	29	0	2	0	0
MET231	343	0	0	3	0	302	7	51	0	19	0	7	0	0	2	2	11	4	16	188	0	0	84	0	47	112	47	39	86	36	22	48	0	0	9	0	0	0	7	0	26	0	0	2	70	0	0	134	0	7	30	46	0	162	9	0	12	371	0	0	0	5	7	0	0	9	0	70	0	23	47	4	0	17	45	160	0	0	7116	0	51	0	37	17	0	0	0	0	23	0	0	0	7	0	0
MET232	337	0	10	2	0	274	28	63	0	10	0	15	1	27	1	5	0	3	11	152	0	15	45	0	134	138	5	1	274	105	134	106	0	0	19	0	6	0	66	0	66	0	9	25	67	0	5	254	0	0	25	100	0	354	310	0	13	675	21	0	0	22	14	0	0	17	0	23	0	16	95	5	1	15	95	67	1	0	5430	0	11	1	13	32	6	156	0	0	59	0	3	0	7	0	0
MET233	179	2	12	0	0	436	11	7	8	0	0	30	0	0	9	1	0	0	9	727	0	12	77	0	121	20	22	31	54	208	94	0	0	0	12	0	0	0	0	0	89	0	0	5	96	0	1	160	0	0	0	10	0	508	7	0	12	545	1	1	0	16	11	0	0	0	0	0	0	0	13	44	1	3	28	193	16	0	6025	0	55	0	0	27	0	0	0	0	37	0	9	0	6	0	0
MET24	0	0	3	10	0	154	8	0	0	14	0	0	55	0	0	0	0	24	6	0	0	0	245	16	32	618	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	12	0	0	279	0	0	0	354	0	0	0	0	1	0	0	0	0	46	0	0	35	0	0	33	11	0	0	0	7754	0	177	0	0	70	3	0	0	0	0	0	0	0	0	0	0
MET25	0	0	0	0	0	686	21	0	0	103	0	0	56	0	0	0	0	29	31	0	0	0	233	0	59	423	62	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	85	73	0	0	7	7548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET26	0	0	0	0	0	334	0	0	0	68	68	0	120	0	34	0	0	95	5	0	28	0	223	90	82	473	107	90	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	155	0	0	100	0	0	13	221	0	0	0	0	0	0	0	0	0	39	0	0	149	0	0	30	71	0	0	0	7120	0	220	9	0	0	5	23	0	0	0	0	0	0	0	0	0
MET28	1632	0	0	19	0	608	0	0	0	147	5	0	487	252	33	0	700	56	111	0	0	0	256	0	594	881	45	905	168	147	98	0	2	181	0	4	1	0	0	0	393	151	0	0	57	0	0	176	0	0	0	0	0	0	0	0	24	114	0	0	274	41	0	0	0	128	0	0	0	0	183	0	15	242	156	0	53	0	109	0	0	47	0	0	0	368	0	4	0	21	0	0	60	51	0
MET29	2202	0	0	0	0	556	0	0	0	0	0	0	411	217	0	0	0	0	1297	0	944	0	65	64	329	1249	0	2399	162	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET3	0	0	320	0	0	250	0	47	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	231	13	0	41	2040	525	327	0	0	0	92	8	0	0	0	0	1455	2	0	51	89	0	42	86	0	0	0	143	107	34	0	27	0	1952	25	0	0	860	3	0	0	0	0	0	0	33	0	69	13	1	8	0	0	0	0	0	471	219	37	37	12	0	0	0	15	0	0	114	186	0	0
MET30	4	0	0	53	0	736	47	0	0	233	0	0	125	19	29	7	0	55	0	7	0	0	83	0	182	427	13	1335	11	23	8	0	5	0	0	2	51	5	0	0	102	0	0	1	13	0	2	83	0	0	33	72	0	0	0	0	0	103	0	2	4	47	0	0	0	5	0	21	0	0	9	264	10	119	404	0	412	0	4185	0	0	525	0	49	0	76	0	0	1	0	0	0	0	0	0
MET33	154	17	0	22	43	312	12	41	11	120	8	0	103	4	0	0	50	45	89	9	16	55	35	8	752	224	9	1063	20	0	37	0	0	0	42	0	35	9	0	0	256	0	3	34	52	0	0	27	0	45	4	36	0	1834	129	0	0	972	53	49	0	30	0	0	0	21	0	0	3	0	203	5	0	191	368	0	0	0	1939	4	0	40	168	62	98	4	0	26	0	0	0	0	1	0	0
MET34	140	4	0	6	0	544	17	12	2	766	0	0	390	56	33	0	303	267	0	21	0	44	41	131	1296	342	22	1673	67	6	0	0	0	0	0	0	11	0	0	0	104	0	69	0	0	0	0	11	0	10	0	0	0	1066	0	0	0	672	0	389	8	0	0	0	0	0	0	0	0	0	326	0	0	38	666	0	0	0	0	8	0	0	0	0	60	0	378	0	0	0	0	0	0	0	0
MET35	192	8	28	1	13	970	43	56	11	253	11	0	1	48	6	22	53	106	30	408	0	39	109	33	351	288	75	711	114	22	19	0	16	0	55	0	44	8	6	0	113	0	0	18	91	0	12	100	0	0	0	21	0	1960	2	0	29	613	94	34	13	45	3	0	0	133	0	0	3	0	187	13	0	71	334	0	0	0	1815	5	0	0	0	36	7	0	0	95	0	0	0	0	0	0	0
MET37	643	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	16	55	0	0	0	149	0	11	258	0	204	290	104	79	49	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	44	0	0	0	0	0	19	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	28	0	0	0	7392	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0
MET38	125	0	15	1	0	334	1	19	0	41	0	0	162	4	7	0	0	33	22	0	0	21	76	0	72	150	0	332	637	93	49	87	0	0	175	5	11	0	14	0	108	0	0	8	54	0	15	130	0	0	103	47	10	2656	0	0	0	598	0	37	0	21	0	0	0	66	0	0	0	0	83	8	4	23	63	0	65	0	3006	0	0	0	0	234	171	0	0	0	6	0	0	0	0	0	0
MET39	0	0	0	0	0	648	0	0	0	107	0	0	60	0	49	0	0	82	62	0	0	0	241	0	144	756	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	10	6	0	0	0	6814	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0
MET4	0	0	0	4	0	236	0	301	0	85	0	0	0	449	0	0	182	0	0	0	0	0	10	11	812	137	0	120	548	249	76	0	0	0	208	7	4	0	188	0	782	0	0	94	73	0	68	212	0	65	0	295	120	581	228	14	0	1640	123	2	0	232	0	0	0	0	0	0	0	654	72	16	28	65	127	0	0	0	0	0	275	7	0	10	24	0	0	0	23	13	0	113	399	19	0
MET41	14	0	131	5	0	638	12	30	7	89	0	0	25	14	0	95	0	44	0	916	14	46	63	59	139	88	59	192	3	0	0	0	0	0	5	17	2	31	0	14	148	0	1	14	77	0	29	73	0	0	130	35	27	1910	268	0	39	1123	82	3	0	36	0	0	0	82	0	44	7	10	93	0	0	316	322	0	51	1	1758	0	0	41	0	2	160	344	0	7	5	0	10	0	0	0	0
MET42	126	0	139	14	8	850	29	43	8	94	0	0	9	36	6	28	0	44	0	1276	0	93	72	14	741	456	101	69	55	0	51	0	0	4	23	39	1	30	9	2	175	0	1	24	183	0	35	144	0	0	48	133	33	1559	94	0	48	1241	16	21	13	19	0	0	0	89	0	199	18	12	131	0	0	152	326	0	33	0	38	0	0	53	0	46	239	343	0	0	31	0	29	0	0	0	0
MET43	86	0	28	13	65	1033	49	1	0	165	0	0	178	18	14	103	0	78	3	245	21	77	2	19	308	763	3	188	1	0	0	0	0	0	0	6	15	49	0	0	43	0	20	9	74	0	17	95	0	0	0	9	1	699	488	0	7	489	41	2	0	6	0	0	0	62	0	123	4	28	132	0	12	259	250	0	19	0	2943	0	0	4	0	44	466	85	0	0	32	0	0	0	0	0	0
MET46	0	0	15	1	0	918	13	23	0	57	0	0	165	67	0	66	0	12	28	1729	111	80	150	81	385	596	90	130	0	0	0	0	0	0	29	0	35	2	0	0	42	0	5	6	17	0	0	35	0	0	535	4	0	713	30	0	0	833	0	0	0	19	9	0	0	1	0	520	0	47	162	0	2	68	67	222	126	0	1167	0	183	83	161	54	23	0	0	40	37	0	7	0	0	0	0
