,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified,subject_id,timepoint
ESM5MEDZ_P,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,2.2880116737948537,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,7.9244825889202914,-3.1609437393158637,-3.1609437393158637,8.432458574350006,-3.1609437393158637,0.8068620279356704,-3.1609437393158637,9.88924193847808,4.630955623960983,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,8.038171556809314,-3.1609437393158637,6.008108723634151,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,1.903828483714003,3.1162023239563235,-3.1609437393158637,3.3545002127544103,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,4.072494143933387,-3.1609437393158637,0.7072418092227704,3.846628103780448,-3.1609437393158637,4.501375298155116,7.625513007737311,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,5.519208573274062,4.093544821976392,4.360863413388384,3.154847921619908,4.628671047317791,-3.1609437393158637,3.547548020060977,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,2.1793592460081577,-3.1609437393158637,2.4320053154892154,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,3.201983236019922,2.4010523717168546,0.8577900347814023,-3.1609437393158637,2.969703284674312,-3.1609437393158637,8.95716535078654,-3.1609437393158637,-3.1609437393158637,2.962780948372134,-3.1609437393158637,0.5797314056396985,-3.1609437393158637,3.982912741796557,4.298267241717906,4.432683982700394,3.2192965826983384,5.654173616836403,-0.8892421448025534,4.106551359648892,-3.1609437393158637,5.29371007048888,-3.1609437393158637,-3.1609437393158637,-3.1609437393158637,5.278389911076722,-3.1609437393158637,-3.1609437393158637,E5001,0.0
ESM5MEE2_P,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,2.452955509691802,1.6041923090577228,0.7483472227680856,-3.8638859021821776,-3.8638859021821776,6.926708578449155,0.0571433336904494,-3.8638859021821776,6.863311508341187,0.1929261610792725,0.5131418290136018,3.3286564847198816,8.746793219715842,2.697290584642893,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,7.2980274029650865,-1.9135891266403195,5.69320031020626,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,1.2050577610021982,3.155410596538011,-3.8638859021821776,2.9973707337311,-3.8638859021821776,-3.8638859021821776,-0.5090450128082029,-3.8638859021821776,2.3578258773652605,-3.8638859021821776,-1.2490755219858798,2.183613113720056,0.5429966872627912,3.5410529681784544,7.604549075793545,-3.8638859021821776,-3.8638859021821776,0.5885163088146825,4.382325691638102,2.343755149141723,2.529950845482521,2.465041995193383,3.5603076791969777,-3.8638859021821776,4.231232207934245,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,3.475229555932253,-3.8638859021821776,2.5333060191060373,-3.8638859021821776,-3.8638859021821776,6.717253610527123,3.850939693604808,3.988169854975308,-3.8638859021821776,1.309409583115082,-3.8638859021821776,2.746250302987024,-3.8638859021821776,8.820410771331838,-3.8638859021821776,-3.8638859021821776,3.2496335789198127,-3.8638859021821776,1.9064050679804647,-3.8638859021821776,5.095773790927262,4.008869762486198,2.608144058807417,3.5473302426725093,5.545935317677376,1.1357013013148407,3.164984372389659,-3.8638859021821776,2.799362819268648,-3.8638859021821776,-3.8638859021821776,-3.8638859021821776,5.237303036359049,-3.8638859021821776,-0.4610822348133627,E5001,2.0
HSM5MEE5_P,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,2.3781686021942807,-3.4810370198497704,1.9264659129364787,-3.4810370198497704,0.4230286215199115,6.883873581220167,-0.136114537541653,-3.4810370198497704,7.831109954434448,2.018668295806432,1.170265712002747,4.992289749949057,9.116314316348792,5.769428412399398,-3.4810370198497704,3.456272858416243,-3.4810370198497704,8.081776034309602,1.2815438613367434,-3.4810370198497704,-3.4810370198497704,0.1998742929153749,-3.4810370198497704,-3.4810370198497704,2.1042113333405243,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,1.3251026143614784,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,1.2511193946154933,-3.4810370198497704,3.202452818941958,-3.4810370198497704,-3.4810370198497704,3.803721306326047,7.165644948762527,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,3.0750294243651624,2.407474905006155,3.339036700284251,-3.4810370198497704,2.7621501721600348,-3.4810370198497704,-0.044982570196856,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,0.4310773002652368,-3.4810370198497704,2.597129606584617,6.919785711589043,5.888972772626258,-3.4810370198497704,-3.4810370198497704,-3.4810370198497704,3.555397000084783,-3.4810370198497704,9.191933488550829,-3.4810370198497704,-3.4810370198497704,2.856149528102679,-3.4810370198497704,1.3102383298087812,-3.4810370198497704,6.722811582740637,-3.4810370198497704,0.7435123369150372,4.647764384968456,2.958046972691455,2.338501445950275,5.218928700191378,-3.4810370198497704,3.8869737966935434,-3.4810370198497704,5.529274025804423,3.96006939790162,4.4985518852980055,4.569694949956888,-3.4810370198497704,E5001,4.0
ESM5MEE6_P,-3.588258987902785,-3.588258987902785,-3.588258987902785,3.4354673577796406,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,7.0119714672474895,-0.4521106096922018,-3.588258987902785,8.044038067790257,-1.1324648052440764,0.45289736418915,2.034096386419993,7.807677468529172,3.631702011106267,-3.588258987902785,-3.588258987902785,-3.588258987902785,6.087873618738346,-3.588258987902785,1.7132698965682351,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,-3.588258987902785,1.2077568420154332,-3.588258987902785,-1.935366164365366,0.9354461028513956,-3.588258987902785,3.3840371751880323,-3.588258987902785,2.2004820729948413,5.925193172894015,1.2829352569163728,3.8075909245246313,8.224424791151408,-3.588258987902785,-3.588258987902785,-0.1654639599316691,3.21290433485104,4.491877198835872,2.9567036182857285,1.3391109648113275,2.982519977389713,-3.588258987902785,2.6531443626751674,1.304278380608757,-3.588258987902785,-3.588258987902785,-0.0746198639270971,-3.588258987902785,2.6470580931626584,1.2790755827259517,-3.588258987902785,4.032030021753651,7.653276072989044,4.917311486765719,-3.588258987902785,-0.6709526820676377,-3.588258987902785,-3.588258987902785,-3.588258987902785,9.394378422469993,-3.588258987902785,-3.588258987902785,2.943321498678345,-3.588258987902785,3.4633623130486466,-3.588258987902785,7.153972752172098,1.34056662450997,0.0726852675558582,3.666263129163932,2.267730341441207,0.7671912172259461,4.271592700351609,-3.588258987902785,4.356992920987989,-3.588258987902785,4.314089353997672,4.170559099564916,3.887258852119463,-3.588258987902785,-3.588258987902785,E5001,6.0
ESM5ME9D_P,-3.823512200653518,-3.823512200653518,3.7067069713070175,1.9408341388134251,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,7.615403750047241,-3.823512200653518,-3.823512200653518,7.247728436050483,2.515593194174081,0.8808136738736128,2.597911138417257,9.240852229727356,2.8968375307440075,-3.823512200653518,-3.823512200653518,-3.823512200653518,6.841535433045623,-3.823512200653518,5.320543489396762,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,-3.823512200653518,0.1257513814903301,-3.823512200653518,2.169320229184783,-3.823512200653518,-3.823512200653518,2.405117280870294,-3.823512200653518,3.522886268167448,-3.823512200653518,3.687891803498821,0.3669294929870847,-1.041052808769896,3.016838437214467,7.461300085810285,-3.823512200653518,-3.823512200653518,0.2215957881268337,4.079743175821167,2.7323001019540856,2.090070056923113,2.1054157866177308,2.1200031199374445,-3.823512200653518,2.113133802024106,-3.823512200653518,-3.823512200653518,-3.823512200653518,0.8304750418747613,1.416789880100268,3.541868544891185,2.5980743914293107,-3.823512200653518,1.6534629161137318,5.216033562957345,1.8090542706898312,1.9124019085855848,-3.823512200653518,0.8072622984229056,2.056411347583273,-3.823512200653518,8.314526150456475,-3.823512200653518,-3.823512200653518,4.024764508644732,-3.823512200653518,3.082906338085957,-3.823512200653518,5.323275103397204,2.3539381975937426,1.2679409459147983,3.7428399400603576,2.203564571978718,-0.2672556372828367,2.9041963051321167,-3.823512200653518,4.2705857322055625,-3.823512200653518,4.412036278500752,1.8591617709247483,3.4476818710787818,-3.823512200653518,-3.823512200653518,E5001,12.0
ESM5ME9G_P,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,9.166921715176647,-2.351950290680952,-2.351950290680952,8.938648353899303,1.3879360844628508,1.2469315485745796,2.175850758374626,10.69793721657094,4.003577591398398,-2.351950290680952,-2.351950290680952,-2.351950290680952,7.971044606019912,-2.351950290680952,7.613199350358791,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,3.969723185300417,-2.351950290680952,-2.351950290680952,7.271337413554655,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,3.9678083538200335,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,1.9336613178506687,8.305048501810186,6.077159233872424,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,-2.351950290680952,9.462322273612012,-2.351950290680952,-2.351950290680952,4.592810341666903,-2.351950290680952,-2.351950290680952,-2.351950290680952,8.367554600725377,2.2030820563814046,-2.351950290680952,5.496294376899838,5.052279208286343,-2.351950290680952,4.75575401329963,-2.351950290680952,5.589643790723433,-2.351950290680952,3.928920267027828,5.570801912103252,4.786144200684872,-2.351950290680952,8.344376621805672,E5001,14.0
ESM5MEBA_P,-2.3814798639922525,-2.3814798639922525,4.6710262937729885,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,9.230535096476002,-2.3814798639922525,-2.3814798639922525,8.505677262674482,2.706358330054101,-2.3814798639922525,-2.3814798639922525,10.680063095366805,6.664545332133416,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,7.913165381795496,-2.3814798639922525,7.815643294245828,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,2.7954413762114907,-2.3814798639922525,3.122955182884267,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,4.040080444359263,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,7.954010527471012,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,3.686435923475079,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,3.776009410106048,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,5.638963826421054,7.057004368451125,4.406157849664305,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,9.690510647452696,-2.3814798639922525,-2.3814798639922525,3.5155148292911798,-2.3814798639922525,1.3953047900336948,-2.3814798639922525,8.526674727737195,-2.3814798639922525,-2.3814798639922525,4.799024047330792,4.850616373381161,2.7137844032911183,5.672085539020054,-2.3814798639922525,6.378364448509332,-2.3814798639922525,-2.3814798639922525,-2.3814798639922525,6.590238357885243,-2.3814798639922525,-2.3814798639922525,E5001,15.0
ESM5MEBE,-3.7038233488772594,-3.7038233488772594,3.4060735311791666,1.7690279719397033,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,7.330497792378038,-3.7038233488772594,-0.0629227419900058,6.874586802061307,0.1243781309456615,0.1571103913501357,-0.3779003451477596,9.38940943144444,2.336419960272304,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,6.682030492699287,-3.7038233488772594,6.93926183834235,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,1.6255847190167645,1.9441996344130013,-3.7038233488772594,2.588014735566378,-3.7038233488772594,-3.7038233488772594,3.898199835588911,-3.7038233488772594,3.477381319109337,-3.7038233488772594,2.7619358559949347,4.758287328634984,-3.7038233488772594,2.6418652334282617,7.637287523849936,-3.7038233488772594,-3.7038233488772594,-0.7673574176073306,4.119724166324313,3.588939286602666,3.0801383544311003,-3.7038233488772594,2.1840406784037016,-3.7038233488772594,3.1920708838207466,2.1559328637643125,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,2.359703036219007,1.2488227853662917,-3.7038233488772594,2.673564700368352,4.726468267079855,2.940101712835673,0.2667971730118275,0.2434409204715155,-3.7038233488772594,-3.7038233488772594,-3.7038233488772594,8.364903841463248,-3.7038233488772594,-3.7038233488772594,3.002265455264965,-3.7038233488772594,1.0440290945927655,-3.7038233488772594,5.839969241210663,2.722282185221584,3.715376945036917,4.240790834355763,5.60352551866905,1.3521056060995384,4.131854966954114,-3.7038233488772594,4.246955836516307,-3.7038233488772594,5.196554184851497,-3.7038233488772594,5.594496788193384,-3.7038233488772594,-3.7038233488772594,E5001,19.0
ESM5GEXY,-3.1315512012016864,-3.1315512012016864,4.389929695842656,3.2280232652196323,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,5.384352277619224,-3.1315512012016864,-0.3826562231403798,6.494354285194175,-3.1315512012016864,-0.0711903215680962,-3.1315512012016864,10.230726132115532,-0.0572029490246652,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,6.380539946548557,-3.1315512012016864,5.714462406030966,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,0.5934230065382398,0.6030388659894221,-3.1315512012016864,-0.3762657170993897,-3.1315512012016864,-3.1315512012016864,-0.8476105347414116,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,4.19980139929314,0.9527640728840296,3.033705662455141,8.22692570299337,-3.1315512012016864,-3.1315512012016864,-0.4837641642271499,4.876117565645616,3.904129779451965,4.044753834455238,2.0840227807371576,2.8638916985147027,-3.1315512012016864,3.677011445976026,2.6170204320561368,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,2.804809026018723,-3.1315512012016864,-3.1315512012016864,2.815600073510024,7.738102684089318,3.3328986936215683,-3.1315512012016864,-3.1315512012016864,-0.596256787352333,4.253986031574039,-3.1315512012016864,8.734808038534405,-3.1315512012016864,-3.1315512012016864,2.619252944131551,-3.1315512012016864,-3.1315512012016864,-3.1315512012016864,4.166663891170587,3.410489737915876,2.847545230323167,5.368866578834482,5.226621008721379,0.6656342322581121,3.869604889059067,-3.1315512012016864,2.7349459777518152,-3.1315512012016864,2.597026103735404,-3.1315512012016864,6.44355495802311,-3.1315512012016864,-3.1315512012016864,E5001,24.0
ESM5MEBG,-3.577696271844875,-3.577696271844875,3.085342523818364,0.089207225020166,-3.577696271844875,-3.577696271844875,-3.577696271844875,-3.577696271844875,7.853654026290212,-3.577696271844875,-0.7378631421028459,6.553062782384287,-3.577696271844875,0.7669002658921276,-3.577696271844875,9.627142617005408,2.2561577128377053,-3.577696271844875,-3.577696271844875,-3.577696271844875,6.519099777297372,-3.577696271844875,6.7818982906464775,-3.577696271844875,-3.577696271844875,-3.577696271844875,-3.577696271844875,-3.577696271844875,-3.577696271844875,-0.5135412686380132,1.5470644596316507,-3.577696271844875,2.312811669890775,-3.577696271844875,-3.577696271844875,1.9706205790945983,-3.577696271844875,3.8767825249319454,-3.577696271844875,1.968670114022526,3.668046223746996,-3.577696271844875,2.689165107260858,6.682801108862178,-3.577696271844875,-3.577696271844875,-3.577696271844875,0.64700328519503,2.1759927553625182,3.4147412755143183,0.77337284752873,2.6240183960831462,-1.6899465029884713,3.405317695476124,-3.577696271844875,-3.577696271844875,-3.577696271844875,1.165418288219584,-3.577696271844875,1.6842356669408876,1.4710311823209032,-3.577696271844875,1.9580713553698972,6.629504532010444,2.8960683532131144,-3.577696271844875,-1.720721955683599,1.1126092197115227,1.5174638465785577,-3.577696271844875,8.484937936471237,-3.577696271844875,-3.577696271844875,3.193893754388601,-3.577696271844875,2.958635591433227,-3.577696271844875,5.318926529125807,3.225165733190998,3.1330181833392947,5.779543898670487,5.152033028403021,1.3364892720795698,4.196068132637939,-3.577696271844875,5.629106139196036,-3.577696271844875,3.558234477857538,3.292534581445428,3.521149592344707,-3.577696271844875,-3.577696271844875,E5001,31.0
ESM5MECQ,-3.371007925222802,-3.371007925222802,3.9142661812379993,1.2556102355497885,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,6.797226736874219,-3.371007925222802,-3.371007925222802,5.486251751729807,-1.842875377902308,0.4293187581595674,-3.371007925222802,9.509992809996682,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,6.042571499636471,-3.371007925222802,6.407826588932837,-3.371007925222802,-3.371007925222802,-3.371007925222802,-1.7202065807783935,-3.371007925222802,-3.371007925222802,3.723550576181311,5.5170017969775484,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,-3.371007925222802,5.4642899631794375,1.9962050565595053,2.042831982489446,8.209186372016035,-3.371007925222802,-3.371007925222802,0.1431106588229802,3.7830493037686086,4.117022170544421,4.5845398223566844,2.215882244663401,2.980079100999584,0.7209319413696047,4.04331981498993,1.953665248765708,-3.371007925222802,-3.371007925222802,1.5486818455478168,-3.371007925222802,2.701451679543485,-3.371007925222802,-3.371007925222802,5.308026421161781,8.221012117362356,6.9568933505377935,-3.371007925222802,-3.371007925222802,-3.371007925222802,2.0325062909738243,-3.371007925222802,8.94148216626963,-3.371007925222802,-3.371007925222802,2.429819405167903,-3.371007925222802,1.3527945643251584,-3.371007925222802,3.858723720908404,3.912201909213681,3.8321418293193945,4.112240291630879,5.938384914523411,-0.512037740715261,3.35631454116872,-3.371007925222802,3.400823875518464,-3.371007925222802,-3.371007925222802,-3.371007925222802,6.718598465250702,-3.371007925222802,-0.0763278941347298,E5001,33.0
