,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_desulfuricans,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
HSM7J4RE,-4.794086170323629,-4.794086170323629,2.0272168477615464,0.31644344882893627,5.475947822375285,5.5806368236141815,6.5073991415977845,-4.794086170323629,-4.794086170323629,-4.794086170323629,2.403013408849631,-4.794086170323629,-4.794086170323629,4.111296277732405,5.965198224541499,4.311448399374098,6.498113687503224,1.0665969270274305,2.0245286241325333,-4.794086170323629,-4.794086170323629,4.391089251102658,4.983854549525508,-4.794086170323629,6.629395925645929,-4.794086170323629,-1.602044899948675,4.805362756238285,-4.794086170323629,5.8518274143214395,6.712160061736784,0.3958728573445125,5.325131523428528,-4.794086170323629,1.113666668251314,-4.794086170323629,-4.794086170323629,-4.794086170323629,-4.794086170323629,-4.794086170323629,1.8688228997238339,-4.794086170323629,-4.794086170323629,-4.794086170323629,4.977461924802069,1.336557537162415,-1.271675205133361,6.317726574899988,7.146170118353197,-4.794086170323629,0.9974589578221504,0.22662990308040598,1.8243608243098812,3.1639732232324134,-4.794086170323629,0.41828816602164487,0.4159521816012717,1.3203593952064114,0.7552867527941576,0.11933165780445343,-4.794086170323629,3.2509023882187202,-4.794086170323629,-1.5056719906959355,0.42178194286737636,-0.02149181817204493,3.448970734933174,4.867787768070245,2.5728280134514563,-4.794086170323629,3.3625079979061194,-0.5982265713044583,-4.794086170323629,-4.794086170323629,-4.794086170323629,6.617862469684464,-4.794086170323629,3.8450381795059307,1.2663886896414889,3.0984288560464845,4.915161752711681,-4.794086170323629,4.232569428294771,-4.794086170323629,-4.794086170323629,1.2138238191470316,0.6165866299390377,2.3898615255894553,3.025407177483399,-4.794086170323629,2.279818517892652,-1.5932860126523192,-4.794086170323629,0.3419494895246338,-2.371293459021592,4.008220231878735,1.2400669914211004,2.3561625562993562
HSMA33J3,4.058505250932541,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,3.2833373514889104,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,6.483048302783424,6.2904092794412865,4.932019093780935,5.293850431123847,6.925447605915358,4.358382015939607,4.554895619934179,5.804920649511411,4.413467734267613,-3.908224659008061,5.56507037207151,6.284020373331828,-3.908224659008061,9.327704294943269,-3.908224659008061,-3.908224659008061,3.1500548696441424,6.947393909843436,-3.908224659008061,5.0439696318688405,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,0.3134497027095531,-3.908224659008061,1.3842138886649273,-3.908224659008061,2.136163957608109,-3.908224659008061,3.018193070118607,-3.908224659008061,5.626662889501173,-3.908224659008061,3.3432770685693516,0.7981354634936544,2.348542120567151,2.8608680137208253,4.957634972109327,0.45973256426105635,2.3301001314098597,2.946324905686388,3.8952472381987766,-3.908224659008061,1.3978930257775346,-3.908224659008061,3.6196297999142217,-3.908224659008061,0.8907304118195238,2.6704385379077626,2.0896455394075284,1.9850444714677797,5.170185506572368,4.507784230853492,-3.908224659008061,4.218202553051469,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,7.227072320549614,2.408064949040628,-3.908224659008061,-3.908224659008061,5.214377408981877,4.887938621052254,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,-3.908224659008061,6.333719469081391,1.4006065414347635,3.2760532319375866,-3.908224659008061,5.688491672419648,-3.908224659008061,-3.908224659008061,-3.908224659008061,-0.617912773316494
HSMA33J5,4.499702418267257,-3.9532912218809564,0.3779007315962293,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-0.18789955768238542,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,6.1902259675612825,5.496609477654851,3.6590554900054117,5.326156474000155,6.0890792251024,4.1167027063605435,2.7804285453411186,4.0192900884609735,3.8592170793409366,-3.9532912218809564,-3.9532912218809564,5.081626267619857,-3.9532912218809564,9.081975917081454,-3.9532912218809564,-3.9532912218809564,2.431030015057657,6.433454748600179,-3.9532912218809564,3.9628416863215845,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-0.7534807658533076,-3.9532912218809564,-3.9532912218809564,3.431165305980536,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,3.457015205422997,-3.9532912218809564,6.351913333558991,-3.9532912218809564,4.986367158064618,2.129323632752852,4.984698647205154,2.7794190096379943,3.404494276983013,1.8847543428168532,2.5781431030145434,3.0460348007629454,4.271258505574551,-3.9532912218809564,1.8571960701824466,-1.2388924094024993,2.094374277795885,-3.9532912218809564,1.5607370550620665,0.5526586749640376,2.1451610410865944,2.9295496542058848,2.9675014926846615,2.2815916278139676,4.119020478013246,2.6843920520970714,-3.9532912218809564,1.5452424487004048,-3.9532912218809564,-3.9532912218809564,8.714311459561497,2.9285712800661408,-3.9532912218809564,-3.9532912218809564,3.281243341272236,4.118358805529428,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,-3.9532912218809564,0.8741606116014928,-3.9532912218809564,-3.9532912218809564,5.54108610333628,-0.7753218358141112,4.089518660640819,-3.9532912218809564,3.964464220701166,3.0423531382167512,2.8523228997153556,-3.9532912218809564,-3.9532912218809564
HSMA33J7,4.487573850260097,-3.9903955217127294,1.5239118966157132,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,2.3143254016459185,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,5.987025989964492,7.668099238359488,6.372660641225917,5.84679873635713,7.0239251914537615,5.138565040822177,4.667255169399696,6.3412349708436935,5.894188679054331,-1.5792974670874198,-3.9903955217127294,7.512819260407987,-3.9903955217127294,7.055061572164153,-3.9903955217127294,-3.9903955217127294,5.885052480923199,8.083129842769743,-1.5695570669938075,5.342417117214407,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-0.9371829405615877,-3.9903955217127294,-3.9903955217127294,2.2012957484406206,-3.9903955217127294,-3.9903955217127294,4.500313690099764,-3.9903955217127294,1.9312555416756476,-3.9903955217127294,4.307334062128747,-3.9903955217127294,3.742763639183951,1.568188482253193,-1.3370858474237188,2.41406382802857,4.377099902324826,1.0783523330567917,2.6280277314426286,2.6908512332353336,3.280875444312743,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,1.3875614176242124,-3.9903955217127294,0.2061944082215792,3.7536011918301684,-3.9903955217127294,0.9597253517490856,1.6024941012643108,3.3276982360361513,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,2.7378925346867424,8.18299712379904,4.016705248647561,-3.9903955217127294,-3.9903955217127294,2.5091908002178576,5.83513747459876,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-3.9903955217127294,-0.7935095543360244,-3.9903955217127294,6.650979874842246,3.6014197332145645,4.63511811234226,-3.9903955217127294,4.720386734350487,2.0946734383925856,-3.9903955217127294,-3.9903955217127294,5.678979899417832
HSMA33J9,5.54102300427886,-4.774704128695285,-1.0132367684394392,-4.774704128695285,-4.774704128695285,-4.774704128695285,0.8963509087857222,-4.774704128695285,-4.774704128695285,-4.774704128695285,-4.774704128695285,-4.774704128695285,-4.774704128695285,4.531831006999516,6.098324602833847,4.275918009217961,5.343002086438976,5.977049149464742,3.2713598202928953,3.864103082108663,4.998354145711456,4.54796159697988,-1.8713347443837964,2.776392337207148,5.469683254945572,-4.774704128695285,4.744768020317511,-4.774704128695285,-4.774704128695285,3.9157070183355325,5.901949471736169,-2.4889411657989573,3.3272284943231023,-4.774704128695285,-4.774704128695285,-0.4499958802081139,-1.2399661720669535,2.624515633435773,-4.774704128695285,-2.125551019057488,4.663925185240432,-4.774704128695285,-4.774704128695285,3.078026401526613,-4.774704128695285,3.7703298921853534,-4.774704128695285,6.276827421064294,-4.774704128695285,4.399982878008059,1.5284415132037585,2.596042119336193,1.8497977779285515,4.539113246835709,1.9744008457263877,2.6962141453520623,2.9615472103534968,4.198866258776348,-4.774704128695285,-4.774704128695285,1.5475816639477458,2.217014989647577,0.6947962358363036,0.4362304106771795,3.1402770186556532,-4.774704128695285,0.3374629354565535,2.755859476767519,4.391113593841814,-4.774704128695285,1.388106075402348,-0.13567942899536156,1.3088058620366771,0.7002278752222875,-4.774704128695285,7.6270156306560235,3.6427382579168546,-4.774704128695285,-4.774704128695285,3.2033950169715064,5.56182596426065,-0.4716173102389938,-4.774704128695285,-4.774704128695285,-4.774704128695285,-4.774704128695285,-4.774704128695285,0.19324183543342066,-0.4514228553507671,5.346526039527033,2.319804096858694,4.4932101936808495,-4.774704128695285,5.511084472484265,-4.774704128695285,-4.774704128695285,-4.774704128695285,7.456443922033209
HSMA33MS,4.25502708305223,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,2.8377290657074905,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,6.3720077823067385,5.855872803967939,5.0631313200834205,6.086981263415915,6.884808878424996,3.5914902106388586,4.422356121981842,5.795478724971184,4.083965435951145,-3.793664925172809,4.828576860553226,6.860015306560815,-3.793664925172809,9.341416991553826,-3.793664925172809,-3.793664925172809,4.986039824594835,6.858314716960915,-2.0266571268315925,5.14257459577652,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,3.2130014028956824,-3.793664925172809,-3.793664925172809,2.6700293360482705,-3.793664925172809,2.2796224769952227,-3.793664925172809,6.4133943458308025,-3.793664925172809,4.458730408552993,2.1279590158008563,-0.5435192112433143,2.558057965415415,4.858132262818356,1.627540261161469,2.4975768126596956,2.5609972647635653,4.2292453994647765,-3.793664925172809,-3.793664925172809,-3.793664925172809,4.676572068117426,-3.793664925172809,0.9743935570006865,2.6969681806294616,-3.793664925172809,2.897129925748615,5.874755146145186,4.873560832744595,-3.793664925172809,4.77660291475662,-3.793664925172809,1.8998873200775215,-3.793664925172809,-3.793664925172809,7.96038170877927,-0.46111258189510806,-3.793664925172809,2.055839397243912,4.346642168316954,5.811615911156369,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,-3.793664925172809,6.355648083521647,-3.793664925172809,3.8334447441501913,-3.793664925172809,-3.793664925172809,0.7930537090713834,-3.793664925172809,0.12796557224081262,-3.793664925172809
HSMA33NY,4.22700113117346,-4.7096295282681435,-0.4981292299983817,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,1.7252606605124683,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,4.981085528705366,6.828443495339954,4.707199648887046,4.721096000790387,6.467815917344931,3.908635382770039,3.3175519224048236,4.54757481640069,3.784139017357905,0.6251809826918837,-4.7096295282681435,5.926016427471248,-4.7096295282681435,7.316241981988197,-4.7096295282681435,-4.7096295282681435,3.976479669035485,6.228526716347231,-4.7096295282681435,3.794888269669678,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,0.4470563969664241,-4.7096295282681435,-4.7096295282681435,3.36342492770621,-4.7096295282681435,-4.7096295282681435,3.3171859829201074,-4.7096295282681435,2.677205416755524,-4.7096295282681435,6.095102250660482,-4.7096295282681435,4.681352242292693,1.8615547934893293,2.8275319485471035,1.9060548367940644,4.361101657346329,1.4547489758435725,2.2267332205674633,3.0696074849605743,4.464528776182369,-4.7096295282681435,-4.7096295282681435,1.8986735321266712,2.9510853255262735,-0.24420546163490364,0.7608763182219889,3.648395623631676,-4.7096295282681435,-2.5952350696129223,4.3432375209389456,3.3598890570420687,-4.7096295282681435,4.36612747674055,-1.56109102629366,1.8057331577860642,-1.3150520236346868,0.7570954577502143,7.461846184614882,3.9059169381244576,-4.7096295282681435,1.880979146910298,4.51801181880292,5.226885413120261,0.4912576603530727,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,0.49986820755046146,-1.3731127037371795,5.834841361926093,3.5395245599898226,5.050466559411209,0.9851586044989613,6.33047333076308,-4.7096295282681435,-4.7096295282681435,-4.7096295282681435,1.8097073816164073
HSMA33QM,3.369108381778606,-4.758304758474889,1.0073283496524787,1.490427958081023,-4.758304758474889,-4.758304758474889,0.2750648000863869,-4.758304758474889,-4.758304758474889,-4.758304758474889,-4.758304758474889,-4.758304758474889,-4.758304758474889,4.540892749350079,5.748555710668748,4.388884330171601,6.040438400740285,6.184935565159283,3.6273140159679587,3.8788328331421456,5.015996213027318,4.291324201483747,0.7893532008490993,4.121338624032671,5.987939043723314,-4.758304758474889,4.530153207435718,-4.758304758474889,-4.758304758474889,3.1560544101002233,6.292168474009664,-1.9378060620630482,5.2794002338863795,-4.758304758474889,-4.758304758474889,-4.758304758474889,-4.758304758474889,-0.22162101122637523,-4.758304758474889,-4.758304758474889,0.1556786879054588,-4.758304758474889,-4.758304758474889,2.3851788900978654,-4.758304758474889,2.552626393107845,-4.758304758474889,6.062860263174336,-4.758304758474889,4.527690875418525,1.8000126769565314,-1.9829927583896811,2.3896881269243826,4.006584023693859,1.2496440585373705,2.493952938366612,3.2747471431586748,4.523507713603874,-4.758304758474889,-4.758304758474889,-4.758304758474889,2.3876030447050685,0.46615735248233214,0.44831966184819017,2.449908635450033,1.7354685384428823,1.5804477227718596,2.9855445995318677,3.455127344087293,-4.758304758474889,5.279145455562981,1.5485024373400575,0.4164668149152959,0.8961393935455462,1.9025980903051352,7.803764900175748,0.9289837968029833,-4.758304758474889,-4.758304758474889,4.683654992984371,5.092245779735809,-0.978666558334572,-4.758304758474889,-4.758304758474889,-4.758304758474889,-4.758304758474889,-4.758304758474889,-1.4255656536739671,-4.758304758474889,6.055194728303299,3.69670084226842,4.988534858523826,1.4140718682724565,4.7932224413821025,-4.758304758474889,-4.758304758474889,6.916747072002952,-4.758304758474889
HSMA33QO,3.110698787983356,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,2.6428390597873115,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,6.057112728444215,6.430543171510517,5.596415298607144,5.403532325712546,6.8774761125753745,4.2700259123497775,3.8808087503815605,5.713150565050116,4.487700879314504,-1.3257707920677735,3.753575753224906,6.4265430752341155,-3.4254885675103797,10.013771424637994,-3.4254885675103797,-3.4254885675103797,2.1073515384849824,7.505302369847312,-3.4254885675103797,5.5719749597278865,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,2.2255495064082105,-3.4254885675103797,-3.4254885675103797,1.1191909159681437,-3.4254885675103797,1.3283706602512648,-3.4254885675103797,5.081716916904102,-3.4254885675103797,3.147269017130494,-3.4254885675103797,-3.4254885675103797,1.1289283940154533,5.030043559256071,-3.4254885675103797,-3.4254885675103797,-0.6958248902681721,4.185405971086435,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,3.5291004667373214,-3.4254885675103797,-3.4254885675103797,1.4479385431014435,3.237235452128207,1.537700196851974,5.4010867964282046,3.723317867481784,-3.4254885675103797,4.4372463406021945,-3.4254885675103797,1.9929912874978832,-3.4254885675103797,-3.4254885675103797,7.849026970306616,1.2194533615000118,-3.4254885675103797,-3.4254885675103797,6.176797828634047,5.258715439256403,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,-3.4254885675103797,5.0692142242188645,1.6575660271110397,2.1945055307763095,-3.4254885675103797,2.5221129948532557,1.9166388814964463,-3.4254885675103797,4.45093619852752,3.4301191314710175
HSMA33SE,7.357160187125521,-4.634172609946308,4.015711023021601,2.697098510383852,-4.634172609946308,-4.634172609946308,0.8184757559087394,-4.634172609946308,-4.634172609946308,-4.634172609946308,2.469652927511354,-4.634172609946308,-4.634172609946308,4.7268968131531315,6.136380023488341,4.030203917661906,5.239116698246371,6.143780949899609,2.866826818535337,2.536376758590687,4.631344607581565,3.784922116489037,-0.12553873781295444,3.1126665480452793,6.055140845572669,-4.634172609946308,6.91403424732808,-4.634172609946308,-4.634172609946308,1.706207947596833,6.497718331639597,-4.634172609946308,4.683350476175828,-4.634172609946308,-4.634172609946308,2.0173382074698765,-4.634172609946308,-0.05570228533670196,-4.634172609946308,-4.634172609946308,3.1281799632402736,-4.634172609946308,-4.634172609946308,3.2089126897556257,-4.634172609946308,2.9417385875920177,-4.634172609946308,6.408203841505179,-4.634172609946308,6.057725227479195,1.7407735455194553,0.44730532781640164,1.7043107635699064,4.221158323574528,2.747932860753397,3.2323490468612466,3.6642217625512066,5.465791889725846,-4.634172609946308,-4.634172609946308,-0.917620275523765,2.530760253121599,-1.1448561309205587,1.4202354813311082,2.61738395387664,-4.634172609946308,0.6915286538036938,4.1287856204618105,3.7682933060064556,-4.634172609946308,-4.634172609946308,-2.348075188827387,1.326560304351072,0.6709865110400575,-4.634172609946308,7.498792291140921,2.4107283969925266,-4.634172609946308,-4.634172609946308,5.009623043726563,5.367259642820518,-2.1113654120327308,-4.634172609946308,-4.634172609946308,-4.634172609946308,-4.634172609946308,-4.634172609946308,0.36784181545653283,-0.5540358551336197,5.506911631984074,2.5150329630483377,5.213531466803423,-4.634172609946308,4.498817414283985,-0.9621546181254335,-4.634172609946308,-4.634172609946308,-4.634172609946308
HSMA33SG,4.865505191373178,-4.663016856770959,0.7404995989964469,2.1487783836180174,-4.663016856770959,-4.663016856770959,0.24660610494177426,-4.663016856770959,-4.663016856770959,-4.663016856770959,4.2008141693753736,-4.663016856770959,-4.663016856770959,4.84412744813922,5.834055687630416,5.034161116561227,6.226328265291178,6.120213727972881,3.596258992954624,2.9799542319549435,5.5200342224895635,4.39944124798185,-1.7526926338904047,4.3303682398845895,5.713560292434563,-4.663016856770959,5.794084545141875,-4.663016856770959,-4.663016856770959,2.4478716772473863,6.288665304822196,-4.663016856770959,4.756446446116806,-4.663016856770959,-4.663016856770959,-4.663016856770959,-4.663016856770959,1.4211255262618288,-4.663016856770959,-4.663016856770959,2.649569695042338,-4.663016856770959,-4.663016856770959,2.0773174212110073,-4.663016856770959,3.5623317138120623,-4.663016856770959,6.390752794658476,-4.663016856770959,3.8339279607307226,-1.3245292630011178,1.5697396428315775,3.8179763496074157,4.698451495727124,2.3101225268863566,3.230248235227151,3.492520168404157,5.399921107351755,-4.663016856770959,-4.663016856770959,1.4335805909827801,4.5169960447573905,1.0373286964360435,0.52765014288366,2.583400489615336,-4.663016856770959,1.5729117158943042,5.696000330117939,5.767908227539475,-4.663016856770959,4.006205790668959,1.222515467620081,-4.663016856770959,2.076041629756884,-4.663016856770959,7.766461697902658,1.0282699175214738,-4.663016856770959,3.0934641873797606,5.343993847368624,5.605824353936049,-4.663016856770959,-4.663016856770959,-4.663016856770959,-4.663016856770959,-4.663016856770959,-4.663016856770959,-4.663016856770959,-4.663016856770959,5.1268213706905215,-0.3661313425642021,4.127391374938566,-4.663016856770959,6.723332486566391,-4.663016856770959,-4.663016856770959,-4.663016856770959,-0.5078166714214003
